seller_id,category_en,total_orders,short_orders,revenue,short_rate_pct
4049512728d969bec69f84088b012416,sports_leisure,6,6,398.11,100.0
404e1ba01358af4cd63f679b2c4d1fa1,pet_shop,8,8,778.28,100.0
406740ee611378a662d274c7d8c43c4a,fixed_telephony,8,8,2210.3,100.0
406822777a0b9eb5c50e442dd4cd3ec5,toys,50,48,4655.14,96.0
4091f77d8c768fc3e81c20761471761d,baby,8,6,1309.87,75.0
40d54b51e962dbe09cabbcfd33298dee,baby,7,7,429.90999999999997,100.0
40d54b51e962dbe09cabbcfd33298dee,health_beauty,26,26,7094.14,100.0
40db9e9aa57f7bb151bcda6b0f9bdbb7,auto,16,16,23823.99,100.0
411f3b52d857390502ee4e4d5ceabc2d,construction_tools_construction,26,24,3257.66,92.3
412a4720f3e9431b4afa1476a1acddbe,housewares,6,6,364.82,100.0
412a4720f3e9431b4afa1476a1acddbe,sports_leisure,15,14,2523.02,93.3
41ab63a91b8b264e8c8780368bf1dd5b,small_appliances,5,3,2015.12,60.0
41b14765bd56c8ad10971074380f9c0c,computers_accessories,10,10,803.89,100.0
41b39e28db005d9731d9d485a83b4c38,bed_bath_table,178,157,21948.82,88.2
41b39e28db005d9731d9d485a83b4c38,cool_stuff,15,15,744.64,100.0
41b39e28db005d9731d9d485a83b4c38,furniture_decor,35,35,6412.56,100.0
41b86b552e54e3a7009596125aa8b167,sports_leisure,11,8,2203.46,72.7
41c2bad7229b0c25e6becf179ebf63ff,books_general_interest,23,23,1225.5400000000002,100.0
41da412d33e8da4f22baf55cb1bde82c,sports_leisure,23,23,2294.82,100.0
41e0fa5761c886a630994a55c12087e7,health_beauty,8,8,491.90999999999997,100.0
4200ddf1967c5e41e48db62bc6d4b5ac,bed_bath_table,42,42,3437.04,100.0
427165bf50f8ca07efc7bdc2bfcf1688,health_beauty,5,2,1692.9,40.0
42b729f859728f5079499127a9c2ef37,bed_bath_table,26,25,2115.71,96.2
42b729f859728f5079499127a9c2ef37,furniture_decor,5,5,278.26,100.0
42b729f859728f5079499127a9c2ef37,health_beauty,97,95,6149.78,97.9
42b729f859728f5079499127a9c2ef37,perfumery,5,5,412.66999999999996,100.0
42bde9fef835393bb8a8849cb6b7f245,telephony,15,15,4357.45,100.0
42bde9fef835393bb8a8849cb6b7f245,toys,23,23,4864.95,100.0
42ef3192a9ff87a22d1867b74b3ee205,toys,18,18,1337.44,100.0
42fa4ee7240e9b8eb4576358ec142ba7,housewares,5,5,1062.22,100.0
430315b7bb4b6e4b3c978f9dfa9b0558,housewares,7,7,1328.06,100.0
4305fe92735c8a43d154ff6dd2b8d927,sports_leisure,17,17,3366.44,100.0
431050a06a317f2b38168dec3dcd2b46,health_beauty,10,10,1576.15,100.0
431af27f296bc6519d890aa5a05fdb11,health_beauty,131,122,17182.37,93.1
4324dd16853115efb0fd9d0d131ba6f4,computers_accessories,19,18,2478.32,94.7
432c37c9dfba871172ec162e20118b8c,cool_stuff,34,32,3640.37,94.1
432c37c9dfba871172ec162e20118b8c,housewares,16,15,982.53,93.8
4371b634e0efc0e22b09b52907d9d469,food,5,5,410.22,100.0
4371b634e0efc0e22b09b52907d9d469,health_beauty,40,37,2081.51,92.5
4371b634e0efc0e22b09b52907d9d469,sports_leisure,62,57,9589.68,91.9
439a47cc365d6e3bd526812ea9de3c29,bed_bath_table,13,13,3349.4700000000003,100.0
43f8c9950d11ecd03a0304a49e010da6,consoles_games,44,43,4807.22,97.7
44073f8b7e41514de3b7815dd0237f4f,computers_accessories,8,8,551.4,100.0
44073f8b7e41514de3b7815dd0237f4f,cool_stuff,36,35,4371.23,97.2
44073f8b7e41514de3b7815dd0237f4f,furniture_decor,23,22,5220.77,95.7
44073f8b7e41514de3b7815dd0237f4f,furniture_living_room,7,7,840.66,100.0
44073f8b7e41514de3b7815dd0237f4f,garden_tools,8,8,763.52,100.0
44073f8b7e41514de3b7815dd0237f4f,health_beauty,48,46,8167.65,95.8
44073f8b7e41514de3b7815dd0237f4f,toys,8,8,2231.62,100.0
440dd6ab244315c632130ecfb63827b1,sports_leisure,93,84,15417.53,90.3
45213867cefbf2cd4c6177e10216a951,market_place,6,6,1933.88,100.0
45213867cefbf2cd4c6177e10216a951,musical_instruments,8,8,3455.2799999999997,100.0
4559697a8f7e637227c2eeaed843baff,home_appliances,34,33,2916.72,97.1
455c5640e8c5bd1b2ee85c0158f85727,musical_instruments,5,5,5811.59,100.0
457fe919b032a3f7dadba6fb92cf7855,bed_bath_table,10,10,1584.93,100.0
45ba18c210d42734ec52c0c1c574e9ee,baby,18,18,4405.02,100.0
45ba18c210d42734ec52c0c1c574e9ee,garden_tools,13,13,1010.29,100.0
45d33f715e24d15a6ccf5c17b3a23e3c,baby,14,13,1150.73,92.9
45d33f715e24d15a6ccf5c17b3a23e3c,computers_accessories,17,17,1989.72,100.0
45d33f715e24d15a6ccf5c17b3a23e3c,sports_leisure,11,10,1978.17,90.9
4677a5437afda5fa7140b927b07be1cc,auto,8,8,3464.87,100.0
46dc3b2cc0980fb8ec44634e21d2718e,baby,35,31,13114.800000000001,88.6
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,29,27,10031.64,93.1
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,54,53,14649.62,98.1
46dc3b2cc0980fb8ec44634e21d2718e,toys,377,366,93143.79,97.1
4736e9d642ef4257cd7622516931eb51,air_conditioning,6,6,1225.06,100.0
4736e9d642ef4257cd7622516931eb51,furniture_decor,7,7,384.40000000000003,100.0
4736e9d642ef4257cd7622516931eb51,sports_leisure,5,5,307.33,100.0
47efca563408aae19bb7206c2d969ea9,auto,11,11,3010.73,100.0
48162d548f5b1b11b9d29d1e01f75a61,computers_accessories,5,5,1281.3700000000001,100.0
48162d548f5b1b11b9d29d1e01f75a61,construction_tools_safety,7,7,10554.68,100.0
48162d548f5b1b11b9d29d1e01f75a61,fixed_telephony,6,6,271.61,100.0
48162d548f5b1b11b9d29d1e01f75a61,garden_tools,46,45,14866.22,97.8
48162d548f5b1b11b9d29d1e01f75a61,home_construction,29,29,16190.51,100.0
4830e40640734fc1c52cd21127c341d4,furniture_decor,17,17,1165.9,100.0
4830e40640734fc1c52cd21127c341d4,housewares,120,119,7773.67,99.2
4830e40640734fc1c52cd21127c341d4,luggage_accessories,17,16,1333.31,94.1
4830e40640734fc1c52cd21127c341d4,small_appliances,12,11,1208.53,91.7
4830e40640734fc1c52cd21127c341d4,sports_leisure,20,20,989.61,100.0
4830e40640734fc1c52cd21127c341d4,stationery,19,19,921.7,100.0
4830e40640734fc1c52cd21127c341d4,watches_gifts,5,5,377.74,100.0
48436dade18ac8b2bce089ec2a041202,cool_stuff,132,124,13695.869999999999,93.9
48436dade18ac8b2bce089ec2a041202,toys,24,23,3787.07,95.8
4869f7a5dfa277a7dca6462dcf3b52b2,audio,59,51,10423.17,86.4
4869f7a5dfa277a7dca6462dcf3b52b2,consoles_games,6,6,1709.35,100.0
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,57,53,11329.64,93.0
4869f7a5dfa277a7dca6462dcf3b52b2,electronics,10,10,1890.51,100.0
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,20,19,4550.08,95.0
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,1015,916,227311.06,90.2
48985c61529077fa4f1e38bcff0f2ed3,health_beauty,7,7,1027.37,100.0
48e954b2da4f6a750c844173b347ed40,drinks,6,6,2214.41,100.0
48efc9d94a9834137efd9ea76b065a38,fashion_bags_accessories,12,12,326.92,100.0
48efc9d94a9834137efd9ea76b065a38,furniture_bedroom,8,8,148.76000000000002,100.0
48efc9d94a9834137efd9ea76b065a38,pet_shop,6,6,102.72,100.0
48fb026ed7455a42f5d3e9390ed5088e,auto,10,10,718.31,100.0
49067458c68f7701fd334ce326accbe0,costruction_tools_garden,32,32,3441.63,100.0
4917cee8d902e13428c3ec4b1ca6f315,home_appliances_2,29,29,5475.15,100.0
49383af7ab774e4e8f3000f49c83dc4b,bed_bath_table,12,12,2032.59,100.0
4978a02ea9c8be7a9b5480680f40334e,construction_tools_construction,9,9,818.5,100.0
4978a02ea9c8be7a9b5480680f40334e,garden_tools,5,5,1311.71,100.0
4992e76a42cb3aad7a7047e0d3d7e729,housewares,76,76,5864.61,100.0
4992e76a42cb3aad7a7047e0d3d7e729,pet_shop,6,6,219.62,100.0
499ec63c58e51296c9cf57edcfe1c8a8,computers_accessories,5,5,412.93,100.0
49e7217cfe4e427191c378ec626d8737,housewares,12,12,2670.85,100.0
4a1f694197d05fe70026b016a7316b41,furniture_decor,19,19,2193.66,100.0
4a3ca9315b744ce9f8e9374361493884,baby,5,5,420.66,100.0
4a3ca9315b744ce9f8e9374361493884,bed_bath_table,1631,1549,237171.46,95.0
4a3ca9315b744ce9f8e9374361493884,furniture_decor,84,76,10037.83,90.5
4a3ca9315b744ce9f8e9374361493884,home_comfort_2,27,23,1227.47,85.2
4a3ca9315b744ce9f8e9374361493884,home_confort,265,249,38359.74,94.0
4a3ca9315b744ce9f8e9374361493884,toys,58,50,5203.38,86.2
4a3ccda38b2129705f3fb522db62ca31,construction_tools_safety,52,49,17575.94,94.2
4a3ccda38b2129705f3fb522db62ca31,home_construction,12,12,3276.92,100.0
4aba391bc3b88717ce08eb11e44937b2,sports_leisure,28,25,8347.44,89.3
4b0fdb526525f9890eb145bf1534640e,bed_bath_table,19,19,3683.05,100.0
4b1eaadf791bdbbad8c4a35b65236d52,consoles_games,6,5,1029.04,83.3
4b5f66b7adcf57f1ecc0d3c07dd6b177,computers_accessories,38,37,17757.97,97.4
4b9750c8ad28220fe6702d4ecb7c898f,baby,215,208,19159.23,96.7
4b9750c8ad28220fe6702d4ecb7c898f,cool_stuff,14,14,825.7800000000001,100.0
4ba52dfeba874da5b9ee7b17c7494f04,books_technical,11,11,1667.91,100.0
4bcec44888b30ba9001234c534716d3f,health_beauty,6,6,209.23000000000002,100.0
4be6b962d83299498bae2190f95d6566,small_appliances,12,12,618.47,100.0
4bf2f4ee540798a61f9636d12cd9cc80,fashion_underwear_beach,27,27,5073.14,100.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,housewares,40,40,25389.18,100.0
4c03b9dd4c11ee2cb35c96c49efc9420,toys,50,49,7374.76,98.0
4c18691b6037662be2df78a765d98ab5,housewares,59,57,4557.49,96.6
4c2b230173bb36f9b240f2b8ac11786e,sports_leisure,343,336,33882.84,98.0
4c498c7345e89aebad651544829beca0,health_beauty,28,26,2545.77,92.9
4c498c7345e89aebad651544829beca0,perfumery,19,19,2906.88,100.0
4c61e37f664c3c88aff092aa5ac779d7,consoles_games,7,7,749.74,100.0
4c8b8048e33af2bf94f2eb547746a916,bed_bath_table,18,17,3049.56,94.4
4cf490a58259286ada5ba8525ba9e84a,cool_stuff,7,5,1217.85,71.4
4d0041cdbe51b4617d95c70b19decc74,auto,8,8,5465.49,100.0
4d600e08ecbe08258c79e536c5a42fee,watches_gifts,6,6,3719.23,100.0
4d6d651bd7684af3fffabd5f08d12e5a,health_beauty,7,7,1547.98,100.0
4d6d651bd7684af3fffabd5f08d12e5a,sports_leisure,396,384,56211.95,97.0
4da0e408c99d2fdc2126dc9fce518060,market_place,5,5,545.46,100.0
4da0e408c99d2fdc2126dc9fce518060,sports_leisure,52,52,5279.51,100.0
4dc646b9b9e8e411ef48ba000ea3ac6f,perfumery,5,5,495.26,100.0
4de6e4ba574aa9dfdc824bc44dc47fdd,health_beauty,10,9,580.95,90.0
4de6e4ba574aa9dfdc824bc44dc47fdd,perfumery,5,5,123.47,100.0
4deebb3199eeafb282ae33229144f94b,signaling_and_security,5,5,1416.6100000000001,100.0
4e06067cc08b3f41d837768d392c3ee3,perfumery,47,44,2806.09,93.6
4e17c65a516f69d023a2ae78b84f28d6,health_beauty,32,26,5138.55,81.2
4e17c65a516f69d023a2ae78b84f28d6,housewares,9,9,834.56,100.0
4e17c65a516f69d023a2ae78b84f28d6,perfumery,31,29,4515.37,93.5
4e326052e5dbba8adcd512f3450a307e,christmas_supplies,6,6,1539.32,100.0
4e5725ba188db8252977a4f0227bd462,computers_accessories,23,18,2375.75,78.3
4e7c18b98d84e05cbae3ff0ff03846c2,furniture_decor,10,9,2545.86,90.0
4e7c18b98d84e05cbae3ff0ff03846c2,market_place,6,6,187.13,100.0
4e7c18b98d84e05cbae3ff0ff03846c2,small_appliances,73,72,10434.84,98.6
4e85b538b0dad58852641540686d0e14,garden_tools,5,3,624.5999999999999,60.0
4e922959ae960d389249c378d1c939f5,agro_industry_and_commerce,7,7,1024.8899999999999,100.0
4e922959ae960d389249c378d1c939f5,audio,12,12,1747.44,100.0
4e922959ae960d389249c378d1c939f5,auto,28,26,2755.92,92.9
4e922959ae960d389249c378d1c939f5,cds_dvds_musicals,14,14,1199.43,100.0
4e922959ae960d389249c378d1c939f5,computers_accessories,156,140,25910.85,89.7
4e922959ae960d389249c378d1c939f5,consoles_games,21,20,1942.48,95.2
4e922959ae960d389249c378d1c939f5,cool_stuff,28,26,2373.65,92.9
4e922959ae960d389249c378d1c939f5,electronics,59,55,5896.94,93.2
4e922959ae960d389249c378d1c939f5,fixed_telephony,11,11,1030.79,100.0
4e922959ae960d389249c378d1c939f5,health_beauty,25,23,2218.54,92.0
4e922959ae960d389249c378d1c939f5,pet_shop,22,21,2890.22,95.5
4e922959ae960d389249c378d1c939f5,telephony,50,48,5901.85,96.0
4ea2f12dbe91deeacd2c1e74f069a6e6,perfumery,6,6,441.40999999999997,100.0
4eb61f060e7dcc1d5a80d806c35cc541,home_appliances_2,7,7,1370.24,100.0
4ebdc7e6cd6102a022dadc49156d4ea8,furniture_decor,20,20,1099.1200000000001,100.0
4ebdc7e6cd6102a022dadc49156d4ea8,housewares,5,5,207.76,100.0
4ef4c39cf3c24f326434cf0b2e48046a,sports_leisure,8,8,1245.5,100.0
5011f0d93373a4c5753adf58ca77af8d,food_drink,17,13,2858.31,76.5
503c1de08ae81a2d86f17951b204db55,baby,22,21,5321.9,95.5
5058e8c1e82653974541e83690655b4a,furniture_living_room,15,12,990.98,80.0
5058e8c1e82653974541e83690655b4a,office_furniture,58,37,21265.65,63.8
5075aaa8404020ae6aa8bf4792099b41,drinks,12,12,1396.24,100.0
50770d25768b0486d89be26afca3108f,books_general_interest,6,5,247.86,83.3
50c9975695009e5e6473912e83a6d1da,sports_leisure,70,67,9707.36,95.7
512d298ac2a96d1931b6bd30aa21f61d,musical_instruments,10,10,7601.8,100.0
5151aea44289d6c6b090ee31c2132508,air_conditioning,7,6,1482.47,85.7
515d781150feed28a6ac091bb0e3cb8c,cool_stuff,5,5,969.73,100.0
5160d23075764e18e07c1f4a87fad743,toys,38,38,4040.33,100.0
516e7738bd8f735ac19a010ee5450d8d,health_beauty,74,74,8368.8,100.0
516e7738bd8f735ac19a010ee5450d8d,perfumery,10,10,693.88,100.0
51702dc2a3e106c76dbff722b5bf0726,furniture_decor,11,11,2714.91,100.0
51e4e89242cbb846c2deff3dc015650e,garden_tools,16,16,1067.98,100.0
52092ddbd3a58c450a4459bf051b2287,sports_leisure,6,6,1461.6499999999999,100.0
520b493b57809f446cb0a233bb3e25c7,home_confort,19,19,1159.31,100.0
520b493b57809f446cb0a233bb3e25c7,housewares,28,28,1948.44,100.0
522620dcb18a6b31cd7bdf73665113a9,computers_accessories,42,38,9297.41,90.5
522620dcb18a6b31cd7bdf73665113a9,consoles_games,97,86,42011.28,88.7
522620dcb18a6b31cd7bdf73665113a9,musical_instruments,6,6,7931.4800000000005,100.0
522620dcb18a6b31cd7bdf73665113a9,sports_leisure,5,3,1807.8600000000001,60.0
522620dcb18a6b31cd7bdf73665113a9,watches_gifts,21,20,5541.22,95.2
5236605f4d4b0b3e4df85b850393fca0,sports_leisure,5,5,347.48,100.0
52454f90d4c30c016768db02f88c1a74,pet_shop,5,5,252.17000000000002,100.0
52562a9f449c3dc3d53f5f5b9ed74903,sports_leisure,8,8,933.62,100.0
525e75a6fb1454a2325ab1734bcec221,auto,10,10,957.45,100.0
527801b552d0077ffd170872eb49683b,books_general_interest,89,80,19879.3,89.9
52a52b9f656520e99716f5bc40f661c8,furniture_decor,8,8,1230.56,100.0
52ac6f920b7280e4c6d30dd94de6259b,office_furniture,6,6,6908.25,100.0
52d76513f0c4d97f3b99570e2c94ee31,home_appliances_2,5,5,1048.55,100.0
52d76513f0c4d97f3b99570e2c94ee31,industry_commerce_and_business,7,7,936.75,100.0
52d76513f0c4d97f3b99570e2c94ee31,signaling_and_security,6,6,19457.04,100.0
52f0fe436a347ddad7ed5f9aa4e27eaa,computers_accessories,8,8,967.75,100.0
52f0fe436a347ddad7ed5f9aa4e27eaa,telephony,6,4,325.33,66.7
52f976b17ea7f2f087f56dcc419328f6,sports_leisure,6,6,8492.65,100.0
52f9db5cfb423382a2fa5c9e39303202,home_appliances,11,11,657.25,100.0
52f9db5cfb423382a2fa5c9e39303202,small_appliances,7,7,530.31,100.0
530ec6109d11eaaf87999465c6afee01,housewares,8,8,1253.3600000000001,100.0
530ec6109d11eaaf87999465c6afee01,sports_leisure,97,95,15624.57,97.9
53243585a1d6dc2643021fd1853d8905,computers,166,158,183517.0,95.2
53243585a1d6dc2643021fd1853d8905,telephony,258,256,95105.31,99.2
5343d0649eca2a983820bfe93fc4d17e,furniture_decor,120,119,22728.77,99.2
537eb890efff034a88679788b647c564,baby,13,13,652.59,100.0
537eb890efff034a88679788b647c564,bed_bath_table,15,15,627.62,100.0
537eb890efff034a88679788b647c564,christmas_supplies,6,6,273.88,100.0
537eb890efff034a88679788b647c564,cool_stuff,35,35,2041.77,100.0
537eb890efff034a88679788b647c564,fashion_bags_accessories,21,20,875.7,95.2
537eb890efff034a88679788b647c564,furniture_decor,58,58,2743.41,100.0
537eb890efff034a88679788b647c564,housewares,7,7,318.7,100.0
537eb890efff034a88679788b647c564,party_supplies,8,8,541.89,100.0
537eb890efff034a88679788b647c564,sports_leisure,8,8,651.02,100.0
537eb890efff034a88679788b647c564,stationery,5,5,190.89000000000001,100.0
538caafddff204241cecbf3a02e6b3cf,baby,8,7,218.81,87.5
53b0300ca793f9834cd69c0678d35ee8,construction_tools_construction,10,10,4502.48,100.0
53d00c40e32aeb924a84ce72b1af869d,bed_bath_table,17,15,2649.55,88.2
53e4c6e0f4312d4d2107a8c9cddf45cd,furniture_decor,44,42,2976.55,95.5
53e4c6e0f4312d4d2107a8c9cddf45cd,housewares,489,471,44143.89,96.3
54065e9aef7e9e9c2dc23b7594db021a,cool_stuff,7,7,3418.42,100.0
542917da124346b47ea1ac79a93ce454,health_beauty,13,13,825.51,100.0
542917da124346b47ea1ac79a93ce454,perfumery,7,7,866.37,100.0
54583ab379489add547fe47b628db589,baby,8,8,2134.88,100.0
54965bbe3e4f07ae045b90b0b8541f52,bed_bath_table,83,57,14774.25,68.7
54a1852d1b8f10312c55e906355666ee,fashion_bags_accessories,5,4,423.44,80.0
54a1852d1b8f10312c55e906355666ee,market_place,8,8,233.32999999999998,100.0
54a1852d1b8f10312c55e906355666ee,pet_shop,10,10,804.36,100.0
54a1852d1b8f10312c55e906355666ee,sports_leisure,185,177,18609.14,95.7
54c04bdb5ec46762f8f08c7e8f86ed4a,sports_leisure,19,17,3994.23,89.5
55029529919c0123526150bd26ca8f20,sports_leisure,5,5,510.25,100.0
5566627eab3fe93fd6ee08798226101a,perfumery,5,5,187.81,100.0
557f22c76691849db52d2abccf0015d0,computers_accessories,12,12,970.56,100.0
55a5b51f93f2b70ea513f5a047b0262a,sports_leisure,42,41,5354.59,97.6
55bb6fe5bebe5012e2d7d9928e1128ff,stationery,8,8,947.45,100.0
55c96925041a14097b6a7825554f4ad5,furniture_decor,6,6,896.78,100.0
55d3daac7c404d59e51c2aa2f4dc5a23,signaling_and_security,23,23,6408.18,100.0
55dedd83e501d8248880557d9073cbfd,health_beauty,9,9,1487.74,100.0
55f7a3319d80f7fdf078b8f03e6725fe,arts_and_craftmanship,6,6,745.7,100.0
55f7a3319d80f7fdf078b8f03e6725fe,auto,15,15,2311.61,100.0
562f8cfc51f265411f487d07e9c40e7f,cool_stuff,11,11,827.97,100.0
562fc2f2c2863ab7e79a9e4388a58a14,telephony,265,259,15673.42,97.7
5656537e588803a555b8eb41f07a944b,audio,9,8,835.46,88.9
5656537e588803a555b8eb41f07a944b,computers_accessories,39,38,3363.75,97.4
5656537e588803a555b8eb41f07a944b,construction_tools_safety,7,7,3129.8399999999997,100.0
5656537e588803a555b8eb41f07a944b,electronics,92,90,4060.9900000000002,97.8
5656537e588803a555b8eb41f07a944b,garden_tools,5,5,273.87,100.0
5656537e588803a555b8eb41f07a944b,telephony,26,26,2149.41,100.0
56642bcb79900e777d68e91915cb4267,garden_tools,27,20,2526.63,74.1
56642bcb79900e777d68e91915cb4267,health_beauty,29,28,3298.41,96.6
5670f4db5b62c43d542e1b2d56b0cf7c,perfumery,20,20,6133.48,100.0
56e361f411e38dcef17cdc2a3d99628b,signaling_and_security,6,6,17069.760000000002,100.0
5721089ba9214e80074f27d5a03fc0eb,cool_stuff,5,5,300.29,100.0
575df70bde3f9f2b30bf8d2e9910d725,construction_tools_construction,9,8,3199.8,88.9
575df70bde3f9f2b30bf8d2e9910d725,furniture_decor,23,22,4565.8,95.7
577719699805dd125d5b6fdde5943bba,housewares,6,6,611.21,100.0
5795aebfe331fbcd02a2c4b679fb7952,health_beauty,5,5,1316.3700000000001,100.0
579891617139df7d8671d373f0669622,books_general_interest,7,5,347.37,71.4
57c764b4a836300be881e2ff86e449f9,cool_stuff,11,11,375.03999999999996,100.0
57c764b4a836300be881e2ff86e449f9,housewares,23,21,981.09,91.3
57df9869a600bd6b7c405f2a862eccfb,housewares,5,5,197.21,100.0
57e632711dec9ec14ca7546769483e7e,health_beauty,56,55,7303.150000000001,98.2
57e632711dec9ec14ca7546769483e7e,perfumery,9,9,1179.14,100.0
57fe6232e67823593374a2281d7a8af8,books_general_interest,6,6,212.69,100.0
582d4f8675b945722eda7c0cb61ba4c7,electronics,62,61,9114.48,98.4
582d4f8675b945722eda7c0cb61ba4c7,garden_tools,6,6,607.6600000000001,100.0
5882820ef11c4c068eea0677a7a879b4,furniture_decor,11,11,3412.18,100.0
5882820ef11c4c068eea0677a7a879b4,garden_tools,5,5,7252.63,100.0
58f1a6197ed863543e0136bdedb3fce2,toys,14,13,3464.93,92.9
58f1a6197ed863543e0136bdedb3fce2,watches_gifts,28,28,4351.91,100.0
59417c56835dd8e2e72f91f809cd4092,small_appliances,19,19,37657.77,100.0
594f9aaa48e5bf431f011ddc5669b0d5,housewares,19,19,1636.04,100.0
594f9aaa48e5bf431f011ddc5669b0d5,stationery,16,16,2200.66,100.0
5962468f885ea01a1b6a97a218797b0a,stationery,6,6,765.74,100.0
596849622429351f47b32e6cae1055ff,telephony,10,10,1190.85,100.0
59b22a78efb79a4797979612b885db36,construction_tools_construction,41,38,14549.53,92.7
59b22a78efb79a4797979612b885db36,housewares,94,90,19640.09,95.7
59cd88080b93f3c18508673122d26169,pet_shop,5,5,312.95,100.0
59fb871bf6f4522a87ba567b42dafecf,cool_stuff,16,16,1972.1200000000001,100.0
59fb871bf6f4522a87ba567b42dafecf,health_beauty,94,89,17721.29,94.7
59fb871bf6f4522a87ba567b42dafecf,small_appliances,9,9,2153.1,100.0
59fb871bf6f4522a87ba567b42dafecf,stationery,5,3,1026.38,60.0
5a05a16bb50629ee31afab8a6d4c2674,housewares,15,15,1217.1399999999999,100.0
5a413ade68e8f8d93071a7f52a64cb9e,health_beauty,14,14,932.67,100.0
5a425cc503b39b262a847fd6212bf53b,toys,14,14,1591.8799999999999,100.0
5a6a02f419701fc8c605af71d4fc57a4,books_general_interest,10,10,714.41,100.0
5a8e7d5003a1f221f9e1d6e411de7c23,baby,22,22,2436.52,100.0
5a8e7d5003a1f221f9e1d6e411de7c23,furniture_decor,156,151,22295.13,96.8
5a93f3ab0ef4c84ed5e1b5dbf23978bc,baby,27,26,2513.19,96.3
5a93f3ab0ef4c84ed5e1b5dbf23978bc,food_drink,17,17,732.2,100.0
5ab05b6d86d417796c69ffd6774ec832,health_beauty,12,11,2710.43,91.7
5abb8ea023c77787f2c15da891c8d384,cine_photo,7,7,676.01,100.0
5b07547f10dd980738a1a27f685af669,health_beauty,13,13,1358.33,100.0
5b0cc932433fa5184b5b94bfe6bcc256,furniture_bedroom,9,9,1999.45,100.0
5b0cc932433fa5184b5b94bfe6bcc256,furniture_living_room,6,6,611.6800000000001,100.0
5b179e9e8cc7ab6fd113a46ca584da81,housewares,30,28,5029.79,93.3
5b2e94f2c22b39ccc24d34ad0f669672,auto,10,10,1446.94,100.0
5b33b527da3c5b969cc99dc435cad09a,electronics,13,12,2041.98,92.3
5b35136197710e16ac5e7b7c2bd4ea85,housewares,11,9,4276.83,81.8
5b51032eddd242adc84c38acab88f23d,bed_bath_table,5,5,3715.98,100.0
5b51032eddd242adc84c38acab88f23d,furniture_decor,9,9,2467.28,100.0
5b581417df4480f632484ba681e53944,toys,16,15,1908.72,93.8
5b664594895aefb418afaee6d40a9a23,construction_tools_construction,17,17,1454.93,100.0
5b67882648febfb6e1225e6ad7164f6b,sports_leisure,31,30,7751.59,96.8
5b8154610ebb21fb90eb587365e673df,computers_accessories,24,22,7945.21,91.7
5b8154610ebb21fb90eb587365e673df,construction_tools_construction,5,5,431.21,100.0
5b8154610ebb21fb90eb587365e673df,health_beauty,11,11,2113.71,100.0
5b85809efd0d0e4dea1a9544e1280ed9,health_beauty,13,13,2331.55,100.0
5b925e1d006e9476d738aa200751b73b,sports_leisure,65,63,8801.84,96.9
5bc24d989e71e93c33e50a7782431b0e,auto,15,15,3180.91,100.0
5bc55dbe2f12b6af6d83ed46023e0dc8,sports_leisure,19,17,5060.73,89.5
5bffbafbb22daf6d3bfc216a46db8708,auto,5,5,591.45,100.0
5bffbafbb22daf6d3bfc216a46db8708,computers_accessories,14,14,5449.26,100.0
5c030029b5916fed0986310385ec9009,housewares,10,10,6847.79,100.0
5c243662ce92d84573bfaff24c3e3700,health_beauty,98,97,34161.56,99.0
5c3460cd3e8a984382ae254e7dd20d9f,baby,10,10,1061.3,100.0
5c6d4016c2a288f074fa0848a2b653d2,computers_accessories,18,18,2052.36,100.0
5c6d4016c2a288f074fa0848a2b653d2,electronics,7,6,1076.05,85.7
5c6d4016c2a288f074fa0848a2b653d2,fixed_telephony,8,8,828.4,100.0
5c853bb56f70f4d14218944bae111d7a,furniture_decor,15,15,568.11,100.0
5cbbd5a299cab112b7bf23862255e43e,housewares,24,24,2059.64,100.0
5cbbd5a299cab112b7bf23862255e43e,luggage_accessories,9,9,657.21,100.0
5cbbd5a299cab112b7bf23862255e43e,stationery,10,10,602.77,100.0
5cf13accae3222c70a9cac40818ae839,pet_shop,162,160,19213.32,98.8
5d0363b33554b373851fc1622e4d5f3c,auto,92,85,8367.18,92.4
5d3bb11474a06bdc23fb9e89f1164ee0,furniture_decor,15,15,1397.1,100.0
5d3bb11474a06bdc23fb9e89f1164ee0,housewares,11,11,1235.99,100.0
5d9dc90a686a8fddacffab6bab5653a3,sports_leisure,12,12,4131.27,100.0
5dceca129747e92ff8ef7a997dc4f8ca,baby,110,98,76865.56,89.1
5dceca129747e92ff8ef7a997dc4f8ca,bed_bath_table,18,18,1618.47,100.0
5dceca129747e92ff8ef7a997dc4f8ca,cool_stuff,8,8,4618.93,100.0
5dceca129747e92ff8ef7a997dc4f8ca,home_confort,15,15,3220.25,100.0
5dceca129747e92ff8ef7a997dc4f8ca,luggage_accessories,207,206,43814.44,99.5
5debea795b07621e1f90532e18f96145,health_beauty,32,31,2818.19,96.9
5e105f5c9f63f5f1fd75d6cb942e55b1,housewares,8,8,1745.73,100.0
