customer_unique_id,last_order_date,total_orders,lifetime_value,is_high_value,days_inactive,is_churned
2a4ad1137664f7cbeed3b3f0e0d010cd,2017-05-03 10:25:33,1,444.13,True,532,True
2a4b3bb7ff10ce04a45eaaf543c99928,2018-02-14 12:20:44,1,216.15,True,245,True
2a4f00eb2a1a0321bbf32bdcb7240b61,2017-08-07 23:15:21,1,477.98,True,435,True
2a4f547deb6d251a94f28f4b88c3fb75,2018-03-07 10:45:25,1,267.67,True,224,True
2a5056d8cf5cc2c2f469eeb007c5ceef,2018-02-14 23:55:07,1,238.02,True,244,True
2a5a352188f018f8f0033a5c6f01d3f3,2018-04-02 12:30:02,1,212.15,True,198,True
2a5d28827d96a217c7640bf3219923d9,2017-07-27 18:53:08,1,313.6,True,446,True
2a6acf3cb8bdeafa065e144d2d7e7686,2017-04-27 12:51:37,1,429.17,True,538,True
2a77526eb759d36db444e412962eaa99,2018-04-11 12:25:04,1,236.66,True,189,True
2a791088702b2842fed7ca1e30366441,2018-02-22 17:12:23,1,214.59,True,237,True
2a914bdfae6c0cc612a51e479acc0128,2017-06-14 12:52:00,1,230.11,True,490,True
2a9af07882fab0b54952a87a696dcbad,2018-03-13 21:42:21,1,363.96,True,217,True
2a9c9698ae8fb45eee69ca8808382671,2017-09-18 20:11:16,1,353.4,True,393,True
2aa0f1a709204182d465e85b3ed30681,2017-02-03 22:18:03,1,255.6,True,620,True
2aa2c53b231eaec5b82d9e54056a0cc6,2017-07-07 17:16:39,1,636.74,True,467,True
2aa8fc021c68c7c1e1698d29faf24820,2017-11-16 14:36:08,1,620.56,True,335,True
2ab5229d22ea8cbabcbf53b0e36611e1,2017-04-12 12:53:23,1,235.3,True,553,True
2aba7239448982a76a0a79666419e3a3,2018-01-20 17:53:37,2,267.74,True,269,True
2ac0a65015448e0815d4d943a3870e3c,2017-06-23 00:00:43,1,362.96,True,481,True
2ac5e7e1668d672b41e9000fb19bee20,2018-01-03 13:15:09,1,1031.69,True,287,True
2ac9a6cc35deffde6039785e5c81573e,2018-03-31 18:56:46,1,521.37,True,199,True
2acf396d1201507ccb4afe2e4d9a947c,2017-10-10 15:59:34,1,311.26,True,372,True
2ad0e1e350690bdeb7acf5e159485cc6,2017-12-22 12:59:18,1,353.9,True,299,True
2ad10f49ef1f061d5f6739c89d3ade68,2016-10-04 13:45:08,1,398.12,True,743,True
2ad1a50c46408a4177239d11911715e8,2017-08-10 21:31:53,1,460.86,True,432,True
2ad3fd1a4a4c8dd70d848f625b27f4ed,2017-07-20 14:03:36,1,230.74,True,454,True
2ad53a13954ae9d3d8e30a7e3ba1de18,2018-01-16 14:19:32,1,217.54,True,274,True
2ad92a8ebf1160ccadcac9cf4734273c,2018-02-24 13:31:40,1,233.83,True,235,True
2ada522e660a1d2377d55a3441d545ea,2017-04-19 15:46:27,1,410.42,True,546,True
2ae0559d90d762e837cc462308970989,2017-09-14 14:40:08,1,267.18,True,398,True
2ae5f990a3707357c11609c5024c38cd,2018-03-27 15:43:32,1,253.52,True,204,True
2ae6a57dcdd2f1424598fc480cbf698a,2018-02-18 12:40:55,2,421.41,True,241,True
2ae8173a688e326821403a5b7a6858c2,2017-03-20 19:11:14,1,3042.36,True,575,True
2ae854174035fd40597bb1117d8f6a79,2017-07-29 18:56:11,1,268.18,True,444,True
2ae9fca521ee3bc582571577ab33959d,2017-10-04 13:25:22,1,254.33,True,378,True
2af0911d94538ca50b926691a15d98d3,2018-02-02 12:15:33,1,286.88,True,257,True
2afdd8696b6603472031594893aa7027,2018-03-01 22:29:46,1,724.69,True,229,True
2afe882179ea5c1eb6c9f527fb19ad4a,2018-04-18 12:22:26,1,408.9,True,182,True
2b071fc994fcf99713a1413246647ee3,2017-06-30 09:48:09,1,233.78,True,474,True
2b0feb2d152b5341f51f1d6333dcdc36,2018-03-25 17:04:48,1,363.99,True,206,True
2b11ea778f5a8b4870b106d95ae22389,2018-01-09 06:43:33,1,387.0,True,281,True
2b161eaf4956b131691842e87b3c39c7,2018-03-13 09:45:56,3,225.17,True,218,True
2b174670dbec666bbc68b6e2a4062740,2017-07-10 13:26:40,2,331.94,True,464,True
2b19910e856b2ba3e7257e63a093a3df,2017-09-26 10:24:26,2,262.96,True,386,True
2b1be7436a5b60f540df8b37e306b178,2018-02-21 19:36:50,1,286.59,True,237,True
2b1ff9585b05c73232a93e5440697094,2018-01-31 11:33:30,1,225.67,True,259,True
2b289dc25b5f473ec797c9b4d7bc7129,2017-06-09 13:17:09,1,294.7,True,495,True
2b2d0c9e11b425a1722f121e8031ee7f,2017-11-07 14:07:03,1,405.35,True,344,True
2b396aaaa02866a6942f7d6e1c3bf654,2017-09-28 14:14:37,1,344.55,True,384,True
2b3ac257966bac3547deb8424596deb7,2017-03-25 12:12:54,1,227.57,True,571,True
2b3db2208861fc893211c977bf3d0244,2018-04-09 20:05:38,1,1126.64,True,190,True
2b40bf9f14aab6d327d27d8d3752f672,2018-01-27 20:49:20,1,1131.73,True,262,True
2b43c6b981338ddee4ac29f90ec9331e,2017-04-28 12:04:49,1,386.66,True,537,True
2b4871f788b44ee004ec2c7fc7cd420b,2017-10-31 12:02:07,2,289.84,True,351,True
2b4ac15332225168fe3a3ddd4031275b,2017-12-04 11:24:31,1,406.16,True,317,True
2b4d62e5056439604ab140e662da21a6,2018-02-28 15:28:14,1,262.38,True,231,True
2b4efa2bb0d9e62ee5e197cacd93c0d6,2018-01-28 15:09:08,2,396.02,True,262,True
2b4f3f41eeb66df3baec10c746243dba,2017-03-09 19:35:08,1,362.96,True,586,True
2b540c3f6651e8e523e4a9b7904497b7,2018-01-28 11:43:37,1,375.26,True,262,True
2b5620d9b3c131ee3397ac8d950e050b,2017-11-27 21:20:13,1,220.79,True,323,True
2b594769444021e1d4868c56713477f2,2017-10-25 16:29:06,1,237.47,True,357,True
2b6aa183c14ace1bbfb595f840bc6c75,2017-08-01 13:11:47,1,264.24,True,442,True
2b6ce149982204423f4efac29701255a,2018-01-07 20:09:08,2,626.82,True,282,True
2b74004bfe2f72d5970c27de1f36dca5,2018-02-13 21:07:47,1,223.37,True,245,True
2b80802d3e1ca452e18559c9c999b11e,2018-03-20 15:19:46,1,611.68,True,211,True
2b886c4905b385599e6d8a117c8dceb4,2017-11-11 19:12:11,1,671.7,True,339,True
2b8c0252cc4c14948593ea12016d3fc2,2018-03-21 20:32:20,1,219.18,True,209,True
2b92d3424e4753507758b17ea205e18d,2017-09-20 18:00:58,1,643.66,True,391,True
2b9d75b098e314b98c6d5690982f723d,2018-03-04 14:28:44,1,491.93,True,227,True
2b9eecb2934f557413764d0806a83a52,2018-04-18 18:08:00,1,884.2,True,181,True
2ba0f68c895ac31311874d94505cca6a,2018-01-17 19:39:03,1,227.62,True,272,True
2ba62c4e0e3feac5e9ada9cb1e7ad001,2017-07-05 19:24:25,1,369.01,True,468,True
2ba69c1845f8c39537c8b32e7584fdf7,2017-09-28 20:46:21,1,264.49,True,383,True
2ba79753c9f8a5c6fbd9be58077bdd69,2017-12-18 10:36:07,1,280.64,True,303,True
2badb89298df400ba5c894b963a044b5,2017-12-01 11:07:11,1,364.99,True,320,True
2bb098f6ef443af3c2cec6f2a5d73441,2017-06-07 17:02:27,1,252.68,True,497,True
2bb2d41131e55fb88d4d8a2527c4a6a7,2017-11-13 09:43:54,1,214.05,True,338,True
2bbd31725c1ec8632ab0e1f21568c343,2017-06-14 11:45:55,1,423.59,True,490,True
2bc046cc2566b168abea7da506a657c2,2017-04-26 14:19:21,1,214.63,True,539,True
2bca9b243e976aed908e12f74fb30370,2017-11-14 16:57:33,1,1463.37,True,337,True
2bcb6520264828b22eb21a9f32ce0297,2018-01-22 18:56:35,1,676.84,True,267,True
2bcd8a114014d937be8b3594707463dc,2017-11-26 11:08:25,1,548.77,True,325,True
2bd27b964002f0a2e7bb361380e89184,2017-03-30 12:39:15,1,519.4,True,566,True
2bdfac959ff0b3dd9f5b0853b8486057,2017-04-26 20:15:59,1,320.31,True,538,True
2be1bf7d96bccea9775dcd4c5cbde376,2017-06-11 17:20:01,1,323.91,True,493,True
2becf6f55d064453e6d7abe2af4ad36b,2017-09-12 21:39:28,1,266.16,True,399,True
2bf30b0ed7dd5cdcb855210dc4d95e82,2018-03-05 11:13:55,1,389.95,True,226,True
2bf97f7ad0865d494796787cc7cf1fe8,2018-03-26 23:13:08,1,392.56,True,204,True
2bf99c4f9877fa445ec3aff385930b23,2017-07-22 20:38:40,1,243.57,True,451,True
2bfb41d07316202af02dd28b825028d0,2017-04-11 14:17:17,1,370.1,True,554,True
2bfb5880bfa061bee717d6c3a41c5b7e,2018-01-21 15:52:24,1,1101.6,True,269,True
2bfc622f064b1fb2cc73e335fbe8195b,2017-09-21 17:26:41,1,520.75,True,391,True
2c03157be0355002724d72a62d7777f7,2018-01-21 22:43:27,1,340.02,True,268,True
2c03431d52e6ae4479a2a2310fb2e481,2017-12-05 23:13:33,1,270.98,True,315,True
2c03629a8c6505986a98ba2b3f23e617,2017-06-01 10:24:52,1,257.11,True,503,True
2c07118c375aa5f75072a62f66cef75d,2017-06-13 22:28:55,1,285.64,True,490,True
2c10614a03d9c0368d939ba56d0b54d3,2017-10-29 02:18:30,1,870.69,True,353,True
2c14db46aee6245ff5a01f7f69544f73,2018-04-02 14:08:53,2,296.56,True,198,True
2c194fe4c970ee7162da0ff0e244e599,2017-12-11 13:08:05,1,217.64,True,310,True
2c1e7c176d0336a1466da99b3c75d678,2017-07-24 21:39:13,1,257.21,True,449,True
2c1f5249b80192e935230e4ea0b1fede,2018-01-10 15:13:26,1,298.08,True,280,True
2c257e7df1ba0a98ac35fd4c2f800c5f,2017-03-26 10:23:11,1,211.0,True,570,True
2c2e4fdc9e97bdbc4398c060374324d9,2017-11-24 12:36:02,1,589.05,True,327,True
2c2f63b96a7a35fc6645ad26f215542f,2017-05-31 20:03:13,1,244.36,True,503,True
2c32247bb780398fedc970dfa0832e25,2017-07-05 17:44:29,1,1733.34,True,468,True
2c396d5d83a38a53f5985dbeff8d42ee,2018-02-10 15:34:38,1,383.5,True,249,True
2c3abe11b28008b0881b785a844fbb8d,2018-03-26 21:29:13,1,260.64,True,204,True
2c3b08cf3584d8c0a81d9618a73aa219,2018-04-09 11:32:37,1,3526.46,True,191,True
2c3ed77b92cba1f5622b5ccaa1792b8b,2018-01-27 17:01:16,2,391.8,True,263,True
2c442bb928496c5188ae2b0fc9219535,2017-09-13 05:53:17,1,325.54,True,399,True
2c474d42fda9aa734da5981d2cafc0e5,2018-02-15 23:17:02,1,338.56,True,243,True
2c47d01ad82ea44e06f7560798db5fb0,2017-04-05 08:16:07,1,366.52,True,560,True
2c4f265242fa7e992383317b30151f94,2017-10-02 07:28:30,1,221.71,True,380,True
2c586ec06743d74f7106584f85bb0224,2018-01-17 14:24:58,1,685.7,True,273,True
2c5bafa2e3d48ca7b446921b05d7f5f4,2017-04-12 13:45:31,1,641.18,True,553,True
2c6a91479a7dc00d8c9d650d8dee88ca,2018-01-16 21:39:46,2,399.53,True,273,True
2c6dbcea5f282f15f82de930d5b987aa,2018-01-30 15:27:44,1,215.14,True,260,True
2c724eb337b9f040e3a65208e3280b8d,2017-01-15 17:55:56,1,429.7,True,639,True
2c7df4496702560c973e5afa81fe9208,2017-12-04 15:12:16,1,221.86,True,317,True
2c8466c03923a51fd621169573e7d836,2017-07-12 09:56:39,1,229.81,True,462,True
2c87620a0cba3dc7cdaf2617928d15d7,2018-02-28 08:57:03,1,262.37,True,231,True
2c90f7ddce67771bbacb63d7dd4966e2,2017-06-12 09:33:55,1,225.79,True,492,True
2c90fdbc33c7a6f301f4c63f0c962b3f,2017-11-23 22:27:55,1,1008.3,True,327,True
2c95175a8a41fa72c5ff8cdb05d160d5,2018-04-05 08:02:26,1,216.18,True,195,True
2c971f93b395018e49b3a670770a7b4b,2017-09-15 11:21:33,1,378.18,True,397,True
2c99ffe9422281270e942cef6aa3d0be,2018-04-11 11:42:27,1,383.74,True,189,True
2c9b76b4113203e14a84f098fc8f3012,2018-01-26 00:09:45,1,223.26,True,264,True
2ca0a7618ffe667bca2d25dfe576e25b,2017-12-12 14:07:04,1,284.02,True,309,True
2ca9046b6d18c4fc6eba3cf528b1ad73,2017-05-19 19:00:36,1,248.85,True,515,True
2cad5286a182e606250cabecbd864674,2017-04-13 14:08:37,1,748.27,True,552,True
2cb009fbb4a8d0a75b6f1226f4e6a97f,2017-10-02 12:05:39,1,518.77,True,380,True
2cb24ebe00a4b989ceadfbccaf00632e,2017-04-08 21:50:00,1,261.35,True,556,True
2cc084570663c90c08e092c92e799a3d,2017-05-28 23:28:36,1,255.42,True,506,True
2cc0f5affc2ccbdacbbc6c5e88f5f059,2017-05-19 21:14:49,1,325.12,True,515,True
2cc3ab894ffb00474daf7268dded66d2,2017-09-22 19:32:03,1,224.98,True,389,True
2cc61788da32ec201b1a280fb06d077e,2017-12-07 11:19:18,1,268.84,True,314,True
2ccbfecb5f5c6b8d616e79abec45c0e0,2017-10-29 13:42:54,1,583.82,True,353,True
2cce7bcb57d96eb73eb2fa49de4ba2de,2017-05-27 16:13:48,1,340.49,True,508,True
2ccfac3d2d47192d87f701dad23f82af,2017-11-07 20:24:40,1,937.49,True,343,True
2cd8b412a233023c50f0a36f12c5524a,2017-04-28 14:19:11,1,345.58,True,537,True
2cd91d20600e5a0d39c9fa9c60528a34,2017-12-04 09:36:32,1,399.0,True,317,True
2cd976730265cbaf5705ad2d586ba097,2017-09-26 08:47:29,1,546.03,True,386,True
2cda0e652e045b89ae13987cd09a1327,2017-12-18 16:18:06,1,1028.62,True,303,True
2cdeeeb90965bac6938a63ee48c71357,2017-07-24 22:25:33,1,220.04,True,449,True
2ce3418cd7badcaed052068125c64b87,2018-02-13 15:37:27,1,232.14,True,246,True
2cec43a244a9f58f29ddcd0a951dec3a,2017-07-03 12:26:12,1,219.23,True,471,True
2ced8de59385249e40413ffec045e0ad,2018-02-13 10:07:59,1,283.96,True,246,True
2cf22e66a6f804b13ba533e0832dc68a,2017-11-25 00:05:10,1,308.83,True,326,True
2cf2dcb322e069c5a6762c3a24bf9e70,2017-08-25 16:19:33,1,333.42,True,418,True
2cf396c9e24e7627ff042cccb209b9e6,2017-09-18 23:34:58,2,429.3,True,393,True
2cf4692740a2e6439596684f4de6c7e5,2017-08-29 23:47:27,1,223.78,True,413,True
2cf5f400e1fe53d4ca5684d666491fe0,2017-04-10 10:00:25,1,304.52,True,555,True
2d0036e72f5077409fe62fb75d828722,2018-03-09 11:38:44,1,228.38,True,222,True
2d013009ddef21774b99911e4093a8de,2017-09-11 20:50:32,1,226.12,True,400,True
2d0151326be4a97cbfbc8bdcef558e10,2018-04-16 17:38:50,1,1672.08,True,183,True
2d01d4bb80863862ceab42682ab9fef6,2017-06-17 21:01:39,1,398.41,True,486,True
2d05971ed0ee989dbaeaf117c1db3034,2018-01-24 20:03:41,1,212.28,True,265,True
2d07a93ef92e366b7591ca1ee99da5dc,2017-11-17 08:02:20,1,502.23,True,334,True
2d176518dbb1640107fd0f8b1349148e,2017-02-07 17:57:14,1,353.51,True,616,True
2d1cbd0bb1601913f4744d84c932c64b,2017-11-20 18:11:05,1,831.72,True,330,True
2d1fbbd5413f3c6ecc454ad1754a7e42,2017-08-30 16:37:44,1,1140.15,True,413,True
2d2f7d6477a42e44e8f888b5dfabfbf4,2017-07-31 14:00:27,1,227.27,True,443,True
2d3078f318e1fc1b298a075146c4b920,2018-01-15 16:52:44,1,267.48,True,275,True
2d36150566df190083b883ed2f12cc7e,2017-09-06 13:14:11,1,878.82,True,406,True
2d3e5076f14d42da578f63cec9644b9b,2018-03-25 13:44:33,1,504.09,True,206,True
2d48cce6ed77d4963cbf11a7bbc979df,2017-05-14 15:56:59,1,1116.69,True,521,True
2d511553aed478aab7c9c1d8041e4be8,2018-03-09 12:33:56,1,426.96,True,222,True
2d567a71b826dbfc503fc8710f210921,2018-02-20 20:48:31,1,450.16,True,238,True
2d604cc546d606e654cee131853d123d,2017-12-20 08:32:26,1,264.16,True,301,True
2d696556b966ae6e731157e0c317e79b,2018-02-09 09:58:07,1,316.75,True,250,True
2d69de392ffdb5def80917230154351d,2017-05-05 13:48:37,1,220.97,True,530,True
2d6f0bccd75dcbf570a1afe61eeb03a1,2017-09-15 22:24:55,1,590.37,True,396,True
2d75d5e9a133e5fb9b5196eff27bdc71,2018-02-12 11:28:37,1,335.47,True,247,True
2d7a88002fb4c6073fbef4f59707a0e0,2017-01-19 15:21:44,2,258.95,True,636,True
2d7c6bd64b139f0f40968dd19c629532,2017-08-01 13:29:51,2,232.76,True,442,True
2d828097a7e624e7f944af58883a7087,2018-02-14 16:34:30,1,456.45,True,245,True
2d859faeaa0d56101e13e87f4c6a175a,2018-03-30 22:50:50,1,221.94,True,200,True
2d8a81721a9fffc913004d564182f537,2018-01-28 08:46:35,1,212.09,True,262,True
2d91ab6dab5e1239badf61d49e97dba1,2017-10-25 15:22:53,1,369.6,True,357,True
2d94b4d76656b186b0b717c23ed66273,2017-12-04 13:36:59,1,823.07,True,317,True
2d97657d968183cd1ba73cdb7d440fdf,2018-04-09 08:54:45,1,567.22,True,191,True
2d9ae6ebe362571a896458850d5d6ec4,2018-01-04 17:23:20,1,247.37,True,286,True
2da9c684118fafce96940108437b2480,2017-04-30 11:27:15,1,419.37,True,535,True
2dacd79aa5d1a86240b37b6c588de551,2018-02-28 16:07:14,2,389.49,True,231,True
2dacf652a43a1005dbebf35e57b5157e,2017-12-21 00:30:27,1,417.83,True,300,True
2dacfd33c9ad4c5d6169fb07101ba0ee,2018-04-04 12:33:34,1,251.38,True,196,True
2db37a6c0fec55e442c67454f0de22d5,2017-07-13 18:38:13,1,344.44,True,460,True
2db405cc6d4123953d36594dbff12a73,2017-12-16 15:29:46,1,262.86,True,305,True
2db7f214cad74f77bf16ddd07ec20b35,2018-04-18 20:13:31,1,446.51,True,181,True
2db82e4fa35953583d886035c79e9712,2017-07-05 09:31:18,1,974.17,True,469,True
2dbb34111f2ad2b0e47bbb8ee29a5b6f,2018-01-06 19:32:11,1,235.04,True,283,True
2dc1f0328505e1db9aa4878e443692e9,2018-03-15 14:49:22,1,737.44,True,216,True
2dc258707792c420b96fa230b442520b,2017-11-27 21:45:48,1,264.24,True,323,True
2dc377a4f64d8f346751c4421f35d4f8,2017-11-26 19:03:02,1,610.84,True,324,True
2dc92af471496ca347e530172e0979e7,2018-02-22 15:12:28,1,896.28,True,237,True
2dcbfb99d95c7ba6eb992a98627f45b8,2017-12-03 20:37:09,2,285.23,True,317,True
2dcdf54bbaa557b610da14e6c2bb488c,2017-08-17 09:59:49,1,878.28,True,426,True
2dd8c83749f732901a8c2dfecfd00711,2017-09-03 12:20:34,1,721.14,True,409,True
2dd9c12a9c2c9479c7f263902a541ef4,2017-12-19 09:06:37,1,761.95,True,302,True
2ddc001b620bd90d0f4378cfde1db887,2018-04-04 14:57:59,4,483.33,True,196,True
2ddd50b61ee4a82b40033feecac1f863,2017-10-16 12:21:07,2,273.73,True,366,True
2de3c52d71a127ef29e31067f8216447,2018-01-10 11:38:12,1,1257.96,True,280,True
2dee0e87b84b55e9879355315c11eb03,2017-12-16 12:40:05,1,396.31,True,305,True
2df1d02e053e5faf28d6d408aebd07c2,2018-01-13 13:50:29,1,524.08,True,277,True
2df37bb066a7cc680d0c712a4cae1b2f,2018-01-19 18:33:05,1,314.21,True,270,True
2df6d3a456f787db17dabcc23884250e,2017-11-26 16:47:06,1,226.9,True,325,True
2dfb47f553da7cc2a4b874efa420822f,2018-01-09 14:25:50,1,365.26,True,281,True
2dfb670996b412a014e8d8099500f6ab,2017-09-26 22:12:15,1,288.13,True,385,True
2dfc1dc2371019435ae8a8f78ca4219d,2017-04-18 11:43:48,1,279.2,True,547,True
2dfcda64e46be800718fe18177836760,2017-06-19 15:39:13,1,250.84,True,485,True
2e01258d69e065fc1280cf585abd2754,2018-03-26 22:29:08,1,295.46,True,204,True
2e0455b5d633bb654cd32ca63e9a96d1,2017-11-08 16:39:06,1,299.06,True,343,True
2e06bea1cd76710eed57a7e42cdfdcc1,2017-08-10 13:10:06,1,293.46,True,433,True
2e08911037fe7ec67377711eee1fdbf3,2018-03-01 18:15:16,2,357.78,True,229,True
2e0a2166aa23da2472c6a60c4af6f7a6,2017-10-29 10:19:49,2,299.53,True,353,True
2e0d4931217e13e3044c55b8ba40bce5,2017-06-02 23:28:04,1,757.97,True,501,True
2e156aa1eecc9c15a722dba0edd977a7,2017-09-16 15:23:17,1,321.91,True,396,True
2e1a55fa833a257c512e42ed04bda44d,2018-01-16 12:57:18,1,286.75,True,274,True
2e22a2c99a49984d1ef90e308770ebe4,2017-11-29 11:57:21,1,251.65,True,322,True
2e2380cbbab527da3f98d57f82edb6dd,2018-04-18 22:10:06,1,688.25,True,181,True
2e240821e6a4ec76c51e350c00aa3d1a,2017-04-10 13:30:36,1,261.96,True,555,True
2e2bc9cf9d8b2a3f099754a6f97b1fa6,2017-03-16 14:59:52,1,220.71,True,580,True
2e2bcfda0974fc6ad38a009efaea8285,2018-04-07 09:13:02,1,272.32,True,193,True
2e2c773725ab148e8405a5ae8b4f5162,2017-01-29 04:52:16,1,313.0,True,626,True
2e3b427dc09d7b4f7430f92956b0f3e6,2018-03-31 17:15:42,1,222.61,True,200,True
2e3f6934171442bb4dafec9fbdde68af,2018-01-14 18:02:21,1,217.54,True,275,True
2e4172f7fd898dac91afe1173e9cfc37,2018-02-15 22:14:25,1,336.99,True,243,True
2e43e031f10de28e557c35ef668f9396,2017-01-26 13:15:42,3,350.97,True,629,True
2e463f61333adcac09d362f343a4b0aa,2017-09-05 16:03:18,1,280.06,True,407,True
2e47587263901bab0b00e50b3ea55349,2018-04-01 21:17:30,1,296.64,True,198,True
2e480e3d60010e04de3acce012749279,2017-02-25 11:31:00,1,539.12,True,599,True
2e4abe9d674b4655fc04dc7daf05128a,2017-02-08 11:40:35,1,462.63,True,616,True
2e54509ba945d76438370d9e475606c0,2017-04-20 10:14:27,1,219.64,True,545,True
2e5559f2d9ab421a5c1d9e487431b5a5,2017-05-26 09:40:44,1,246.23,True,509,True
2e5dcf79b225e8d1673671db21933168,2017-11-29 00:11:03,1,258.74,True,322,True
2e617ec9a2d9390cdf72fef2c261e24f,2018-03-27 10:24:28,1,224.95,True,204,True
2e61a8d70f5bd8fa8dd742ed198aceaa,2017-02-08 12:55:23,1,257.02,True,616,True
2e644653c7c93fc9020ef771ce505845,2017-08-01 10:31:55,1,354.59,True,442,True
2e65fa6556bc340335534ea848f385ff,2018-01-04 13:52:26,1,369.6,True,286,True
2e7c511f54e9d94776c606007d672a22,2018-04-10 18:28:31,2,628.95,True,189,True
2e808c750082cc984e777652d1ecfcf5,2018-01-08 17:47:47,1,427.62,True,281,True
2e833a4d4ce7062903438ffa1eab18e2,2017-10-25 18:05:14,1,310.67,True,356,True
2e84e96b60a44cf2226f416f7b56d031,2017-08-29 17:42:10,1,1221.52,True,413,True
2e8561bf8b43a8b182c53dfb53fc9a7f,2017-01-23 20:35:00,1,338.46,True,631,True
2e904e9e68adf360c4d9c4a82621c28a,2017-05-31 13:14:22,1,580.07,True,504,True
2e94556d001d5f752df9b5be1e8af4aa,2017-07-25 16:09:26,1,350.12,True,449,True
2e9cdecaa137e8ba2084bbde28c85105,2017-11-28 22:50:22,1,619.34,True,322,True
2e9d1a5c6b7469b66b230a6b341229fe,2017-04-11 14:43:04,1,270.71,True,554,True
2e9e0d2396e2ed1a9b9180a1e8300cfd,2018-04-06 23:50:19,1,1228.03,True,193,True
2ea0d4aef3699b453927c6e10886ba95,2018-03-20 22:09:54,1,352.18,True,210,True
2eb42d7e47cb1c6e6df73d98e87dc92a,2018-03-10 13:31:27,1,232.77,True,221,True
2eb631a7476babac8aac18cfd99bb7d1,2017-07-28 21:51:44,1,253.84,True,445,True
2eb9d7a92a64e232b5b7173f0c029594,2017-10-23 20:27:13,1,236.92,True,358,True
2ec67750cd5b985538c03061ebee01ef,2018-01-16 11:20:57,1,548.93,True,274,True
2eca890e2e70f760074a2e00e9eb789a,2018-03-26 12:43:27,1,434.66,True,205,True
2ecb8546a5c0ea3c74dfa8b77a321370,2017-03-06 09:23:13,1,353.7,True,590,True
2ecd61ee84be014b273910e450c1a326,2017-02-14 20:53:12,1,474.66,True,609,True
2ecf41dba06a6e4d0130d73392ac19e9,2017-04-08 09:16:02,1,513.14,True,557,True
2ed0e4f6c18fdb9edb131c62afef644f,2017-12-01 13:06:50,1,738.53,True,320,True
2ed2d94955614ec3262ce7575ef997f9,2017-02-16 15:53:00,1,471.05,True,608,True
2edb7834d5a140caee6b83c182db4aa4,2017-12-09 07:28:36,1,613.51,True,312,True
2edd59a104a0ba87daa75d74306f9203,2017-11-24 11:33:08,1,312.49,True,327,True
2edfdcf0f06e4baf2c1a9b91866c3b6e,2017-09-11 22:34:40,1,388.01,True,400,True
2ee0585a1b346d39d7fc5e6ae565a858,2017-02-07 00:31:15,1,256.22,True,617,True
2ee0d7587a1a04de482c6211ea2988bc,2017-05-09 17:42:45,1,229.63,True,525,True
2ee123fe846467308b514a15717df930,2018-01-29 21:34:59,1,308.33,True,260,True
2ee479e29ac6b1736028a090f8ef923c,2017-10-09 10:22:29,1,803.92,True,373,True
2ee6fd85dcb54c837367e2b9aa04e8eb,2018-03-01 11:31:23,1,285.63,True,230,True
2ee8e4dc2718c9e0926901f05277d35b,2017-09-22 00:10:18,1,286.17,True,390,True
2eeddaa3eafc35b2c434c351bb615846,2017-05-25 07:49:44,1,650.63,True,510,True
2ef37525237ec4c3dcac01a5b940a0bc,2018-04-04 14:35:15,1,220.28,True,196,True
2ef4b953c1f651288a3373f143d478a7,2017-10-18 14:41:59,1,215.14,True,364,True
2ef5e7aa9a2fc5b9b15a296e1de5f729,2017-03-10 10:29:46,1,272.61,True,586,True
2efd222acea6e5b2c294ea65af6424f5,2017-12-01 17:12:58,1,279.58,True,320,True
2f00c59ffda1dd2d2a95522732bd4a25,2017-07-11 17:32:43,1,246.36,True,462,True
2f02635fe98bd8c88551f06ebc26aa73,2017-09-21 04:29:57,1,335.47,True,391,True
2f0ce2fb407114dbfa866f22c7cf9e9d,2018-04-03 11:35:18,1,1729.98,True,197,True
2f1c76c2bc1797d9f84853404f4e20ed,2017-11-17 19:53:32,1,225.07,True,333,True
2f20ea16649c9d29e8bd86a7d59e8c11,2017-03-18 14:53:45,1,744.66,True,578,True
2f2192bae640c8202bf658d11a66a9c8,2018-04-16 19:03:42,1,243.51,True,183,True
2f2291efd963e5eab2cf9bef51264c2f,2017-11-13 14:40:45,1,256.92,True,338,True
2f26fe758f41afb194886f9154a98052,2017-05-29 14:21:28,1,296.27,True,506,True
2f2b167cb3ef14988b2a1c194e11a790,2018-04-03 12:06:28,1,972.48,True,197,True
2f2bc963a0bf88ac75287e5124e04c10,2018-03-18 12:16:38,1,487.17,True,213,True
2f2eb7c27c3524e70a2635708d780dd6,2018-01-02 10:58:31,1,517.24,True,288,True
2f30a830c2791853a80645df3213eab7,2017-08-02 15:36:19,1,343.5,True,441,True
2f360b03f40b2388530e2333e21da38b,2018-01-22 23:37:29,1,265.39,True,267,True
2f36b9e4684b5a910573dbee723bcb69,2017-03-15 10:48:52,1,720.98,True,581,True
2f37a695478fbf531a61d086b444a634,2017-03-20 20:44:04,1,360.81,True,575,True
2f3ecbc62c802caa1d2796ff511703fb,2018-02-17 15:57:48,1,797.62,True,242,True
2f3f6dccce404d1c38be34db1fe4c34e,2018-03-16 12:03:48,1,1020.19,True,215,True
2f4118eaf3d3df4bf8c3d57f8c2bb1a3,2018-04-03 14:14:35,1,571.73,True,197,True
2f415501f319de1f14dcbb8f67d402db,2017-11-27 12:12:28,1,638.58,True,324,True
