year_week,category_en,orders_count,weekly_revenue,rolling_mean,rolling_std,rolling_median,upper_bound,lower_bound,z_score,is_anomaly,revenue_at_risk,cancellations,avg_order_value,cancellation_rate,revenue_vs_baseline,orders_vs_baseline,if_score,if_prediction,if_anomaly,flagged_by_zscore,flagged_by_both
2018-W21,diapers_and_hygiene,1,50.71,166.54,323.8,55.6,814.15,0.0,-0.36,False,0.0,0,50.71,0.0,0.30449141347424047,1.0,-0.36264060126091086,1,False,False,False
2018-W22,diapers_and_hygiene,1,49.79,166.0,324.02,53.43,814.04,0.0,-0.36,False,0.0,0,49.79,0.0,0.29993975903614456,1.0,-0.36473619715118155,1,False,False,False
2018-W23,diapers_and_hygiene,2,88.08,51.25,6.48,50.71,64.2,38.3,5.69,True,0.0,0,44.04,0.0,1.7186341463414634,2.0,-0.6722521967652061,-1,True,False,False
2018-W24,diapers_and_hygiene,1,49.92,55.22,14.63,50.71,84.48,25.96,-0.36,False,0.0,0,49.92,0.0,0.9040202825063384,0.8888888888888888,-0.35984389302229747,1,False,False,False
2018-W25,diapers_and_hygiene,2,160.3,55.12,14.67,50.71,84.46,25.79,7.17,True,0.0,0,80.15,0.0,2.9082002902757624,1.7777777777777777,-0.6881754993406403,-1,True,False,False
2018-W26,diapers_and_hygiene,1,79.61,70.49,38.48,53.43,147.45,0.0,0.24,False,0.0,0,79.61,0.0,1.1293800539083558,0.8,-0.4116673758135578,1,False,False,False
2018-W28,diapers_and_hygiene,1,49.92,73.42,38.12,54.47,149.67,0.0,-0.62,False,0.0,0,49.92,0.0,0.6799237265050395,0.8,-0.35588510773091636,1,False,False,False
2018-W29,diapers_and_hygiene,1,49.92,72.38,38.71,50.71,149.79,0.0,-0.58,False,0.0,0,49.92,0.0,0.6896932854379664,0.8,-0.3550608301275051,1,False,False,False
2018-W30,diapers_and_hygiene,1,40.02,72.28,38.77,50.32,149.82,0.0,-0.83,False,0.0,1,40.02,1.0,0.5536801328168235,0.8,-0.6022669354964304,1,False,False,False
2018-W31,diapers_and_hygiene,1,98.05,70.95,39.79,49.92,150.53,0.0,0.68,False,0.0,0,98.05,0.0,1.3819591261451725,0.8,-0.4458994335343858,1,False,False,False
2018-W32,diapers_and_hygiene,1,58.98,76.98,39.78,64.76,156.54,0.0,-0.45,False,0.0,0,58.98,0.0,0.7661730319563522,0.8,-0.35921222349533954,1,False,False,False
2018-W33,diapers_and_hygiene,1,58.98,73.34,39.95,54.45,153.25,0.0,-0.36,False,0.0,0,58.98,0.0,0.8041996182165256,0.8888888888888888,-0.3606662380340551,1,False,False,False
2018-W34,diapers_and_hygiene,1,158.97,74.47,39.32,58.98,153.11,0.0,2.15,True,0.0,0,158.97,0.0,2.1346851080972202,0.8888888888888888,-0.5700960994915768,1,False,False,False
2017-W09,drinks,1,187.52,,,,,,0.0,False,,0,187.52,0.0,1.0,1.0,-0.42214845267464324,1,False,False,False
2017-W11,drinks,2,346.43,,,,,,0.0,False,,0,173.22,0.0,1.0,2.0,-0.4117728791887642,1,False,False,False
2017-W12,drinks,1,122.2,,,,,,0.0,False,,0,61.1,0.0,1.0,0.8888888888888888,-0.3827497965154868,1,False,False,False
2017-W14,drinks,1,1225.44,,,,,,0.0,False,,0,204.24,0.0,1.0,0.8888888888888888,-0.46794205587812016,1,False,False,False
2017-W16,drinks,1,124.93,470.4,512.09,266.98,1494.58,0.0,-0.67,False,0.0,0,62.47,0.0,0.2655824829931973,0.8888888888888888,-0.3702737261545034,1,False,False,False
2017-W21,drinks,1,112.95,401.3,469.63,187.52,1340.56,0.0,-0.61,False,0.0,0,112.95,0.0,0.2814602541739347,0.8888888888888888,-0.39161924126017517,1,False,False,False
2017-W23,drinks,1,69.2,353.25,436.23,156.23,1225.71,0.0,-0.65,False,0.0,0,69.2,0.0,0.1958952583156405,0.8888888888888888,-0.37198102331194416,1,False,False,False
2017-W27,drinks,1,215.6,312.67,412.44,124.93,1137.55,0.0,-0.24,False,0.0,0,215.6,0.0,0.6895448875811558,0.8888888888888888,-0.46266355247765567,1,False,False,False
2017-W30,drinks,1,264.96,300.53,383.38,156.23,1067.3,0.0,-0.09,False,0.0,0,132.48,0.0,0.8816424317039896,0.8888888888888888,-0.3951916733225421,1,False,False,False
2017-W32,drinks,1,21.85,310.21,381.09,170.26,1072.4,0.0,-0.76,False,0.0,0,21.85,0.0,0.07043615615228395,0.8888888888888888,-0.42235583558686085,1,False,False,False
2017-W33,drinks,1,126.92,269.64,393.76,123.56,1057.15,0.0,-0.36,False,0.0,0,126.92,0.0,0.470701676309153,1.0,-0.3855231916904841,1,False,False,False
2017-W36,drinks,2,140.14,270.23,393.51,125.93,1057.24,0.0,-0.33,False,0.0,0,46.71,0.0,0.5185952706953335,2.0,-0.3545636901254109,1,False,False,False
2017-W37,drinks,4,291.01,134.57,76.72,125.93,288.0,0.0,2.04,True,0.0,1,72.75,0.25,2.162517648807312,3.5555555555555554,-0.6452139062000297,-1,True,False,False
2017-W39,drinks,1,44.85,155.33,94.21,133.53,343.75,0.0,-1.17,False,0.0,0,44.85,0.0,0.288740101718921,0.6666666666666666,-0.3837277242166513,1,False,False,False
2017-W40,drinks,1,73.27,146.82,101.39,133.53,349.6,0.0,-0.73,False,0.0,0,73.27,0.0,0.4990464514371339,0.6666666666666666,-0.37441436678872453,1,False,False,False
2017-W41,drinks,2,87.12,147.32,100.95,133.53,349.23,0.0,-0.6,False,0.0,0,43.56,0.0,0.5913657344556069,1.3333333333333333,-0.36279261182674105,1,False,False,False
2017-W42,drinks,3,593.4,131.26,98.74,107.02,328.74,0.0,4.68,True,0.0,0,118.68,0.0,4.52079841535883,1.8461538461538463,-0.5287986286112939,1,False,False,False
2017-W43,drinks,2,84.86,172.32,189.15,107.02,550.63,0.0,-0.46,False,0.0,0,42.43,0.0,0.49245589600742806,1.0666666666666667,-0.36133097881725024,1,False,False,False
2017-W44,drinks,2,170.67,180.2,183.21,107.02,546.62,0.0,-0.05,False,0.0,0,85.33,0.0,0.9471143174250832,1.0,-0.36511082680154694,1,False,False,False
2017-W45,drinks,1,46.27,185.66,182.04,113.63,549.75,0.0,-0.77,False,0.0,0,46.27,0.0,0.24921900247764733,0.47058823529411764,-0.3749211763697609,1,False,False,False
2017-W46,drinks,8,1072.07,173.93,188.31,85.99,550.56,0.0,4.77,True,0.0,0,89.34,0.0,6.163801529350888,4.0,-0.5402518390183694,1,False,False,False
2017-W47,drinks,4,331.76,271.56,371.28,85.99,1014.12,0.0,0.16,False,0.0,0,82.94,0.0,1.2216821328619827,1.6,-0.37350462477785673,1,False,False,False
2017-W48,drinks,5,821.56,307.43,359.93,128.89,1027.29,0.0,1.43,False,0.0,0,164.31,0.0,2.6723481768207393,1.7391304347826086,-0.4615309839547756,1,False,False,False
2017-W49,drinks,6,343.13,400.96,386.63,251.21,1174.22,0.0,-0.15,False,0.0,0,57.19,0.0,0.8557711492418196,1.7777777777777777,-0.3659224881340288,1,False,False,False
2017-W50,drinks,8,510.65,432.96,367.04,337.44,1167.04,0.0,0.21,False,0.0,0,63.83,0.0,1.179439209164819,2.064516129032258,-0.38431020677146444,1,False,False,False
2017-W51,drinks,7,943.34,422.62,363.02,337.44,1148.65,0.0,1.43,False,0.0,0,94.33,0.0,2.2321234205669396,1.5555555555555556,-0.4111079788377446,1,False,False,False
2017-W52,drinks,7,487.46,529.93,375.58,426.89,1281.08,0.0,-0.11,False,0.0,0,69.64,0.0,0.9198573396486329,1.3658536585365855,-0.362170805734314,1,False,False,False
2018-W01,drinks,14,1197.13,569.53,347.97,499.05,1265.48,0.0,1.8,False,0.0,0,63.01,0.0,2.101961266307306,2.4347826086956523,-0.5194039519782301,1,False,False,False
2018-W02,drinks,13,1612.87,713.39,338.51,666.1,1390.4,36.37,2.66,True,0.0,0,89.6,0.0,2.260853109799689,1.7627118644067796,-0.5204123521063917,1,False,False,False
2018-W03,drinks,2,92.36,780.99,454.5,666.1,1689.98,0.0,-1.52,False,0.0,0,46.18,0.0,0.11826015698024302,0.25,-0.3998245943058658,1,False,False,False
2018-W04,drinks,7,625.38,751.06,494.43,666.1,1739.92,0.0,-0.25,False,0.0,0,62.54,0.0,0.832663169387266,0.9032258064516129,-0.36439646820977367,1,False,False,False
2018-W05,drinks,7,1202.8,726.54,495.3,568.02,1717.13,0.0,0.96,False,0.0,0,109.35,0.0,1.6555179343188262,0.875,-0.41670443283602965,1,False,False,False
2018-W06,drinks,5,892.07,834.0,493.48,784.36,1820.96,0.0,0.12,False,0.0,0,178.41,0.0,1.0696282973621103,0.6153846153846154,-0.4233105960288221,1,False,False,False
2018-W07,drinks,10,1296.07,881.68,475.89,917.7,1833.46,0.0,0.87,False,0.0,0,99.7,0.0,1.4700004536793394,1.2903225806451613,-0.4518407565276387,1,False,False,False
2018-W08,drinks,7,654.83,925.77,498.24,1044.6,1922.24,0.0,-0.54,False,0.0,0,72.76,0.0,0.7073355153007768,0.8615384615384616,-0.36950170463232723,1,False,False,False
2018-W09,drinks,4,273.26,946.69,480.4,1044.6,1907.48,0.0,-1.4,False,0.0,0,68.31,0.0,0.2886478150186439,0.49230769230769234,-0.3877583408195123,1,False,False,False
2018-W10,drinks,6,452.57,831.2,520.93,773.45,1873.06,0.0,-0.73,False,0.0,0,75.43,0.0,0.544477863330125,0.8727272727272727,-0.3699244209590489,1,False,False,False
2018-W11,drinks,3,184.77,686.17,424.87,640.1,1535.92,0.0,-1.18,False,0.0,0,61.59,0.0,0.2692772927991606,0.5,-0.3704800228927063,1,False,False,False
2018-W12,drinks,4,248.27,697.72,407.32,640.1,1512.35,0.0,-1.1,False,0.0,0,62.07,0.0,0.3558304190792868,0.6530612244897959,-0.3644390913063692,1,False,False,False
2018-W13,drinks,6,463.19,650.58,437.58,553.7,1525.75,0.0,-0.43,False,0.0,0,66.17,0.0,0.7119647084140305,1.0434782608695652,-0.3588152122723052,1,False,False,False
2018-W14,drinks,4,215.41,558.13,378.37,457.88,1314.87,0.0,-0.91,False,0.0,0,53.85,0.0,0.38594950997079536,0.7111111111111111,-0.3584439699769296,1,False,False,False
2018-W15,drinks,11,7705.77,473.55,368.56,362.92,1210.66,0.0,19.62,True,0.0,0,308.23,0.0,16.27234716503009,2.0,-0.7585966843032862,-1,True,False,False
2018-W16,drinks,5,31088.08,1274.76,2603.4,362.92,6481.56,0.0,11.45,True,0.0,0,1943.0,0.0,24.38739841225015,0.8888888888888888,-0.8239977634165755,-1,True,False,False
2018-W17,drinks,8,379.38,5078.92,10824.05,362.92,26727.02,0.0,-0.43,False,0.0,0,47.42,0.0,0.07469698282311987,1.4883720930232558,-0.38740403608804336,1,False,False,False
2018-W18,drinks,8,1756.84,5092.18,10817.38,415.98,26726.95,0.0,-0.31,False,0.0,0,146.4,0.0,0.34500744278481904,1.3617021276595744,-0.4605174710859693,1,False,False,False
2018-W19,drinks,11,3543.27,5255.21,10747.07,421.28,26749.35,0.0,-0.16,False,0.0,0,196.85,0.0,0.6742394690221704,1.7959183673469388,-0.5704973907753176,1,False,False,False
2018-W20,drinks,5,520.93,5675.03,10585.08,1110.01,26845.19,0.0,-0.49,False,0.0,0,86.82,0.0,0.09179334734794353,0.7017543859649122,-0.3606154532743097,1,False,False,False
2018-W21,drinks,9,688.7,5709.11,10565.54,1138.88,26840.18,0.0,-0.48,False,0.0,0,68.87,0.0,0.12063176221862953,1.2413793103448276,-0.4051119848514761,1,False,False,False
2018-W23,drinks,7,888.4,5737.3,10549.83,1222.77,26836.95,0.0,-0.46,False,0.0,0,111.05,0.0,0.15484635630000174,0.9180327868852459,-0.38977145696264365,1,False,False,False
2018-W24,drinks,12,590.11,5821.42,10502.08,1322.62,26825.59,0.0,-0.5,False,0.0,0,45.39,0.0,0.10136873821163908,1.5,-0.46441638581264366,1,False,False,False
2018-W25,drinks,8,751.2,4931.96,10620.35,788.55,26172.66,0.0,-0.39,False,0.0,0,75.12,0.0,0.15231267082458091,0.9846153846153847,-0.37457686163152926,1,False,False,False
2018-W26,drinks,2,90.29,1139.85,1058.2,719.95,3256.25,0.0,-0.99,False,0.0,0,45.14,0.0,0.07921217704083872,0.23529411764705882,-0.3634495547074347,1,False,False,False
2018-W27,drinks,2,114.98,1103.72,1092.27,719.95,3288.25,0.0,-0.91,False,0.0,0,57.49,0.0,0.10417497191316638,0.25806451612903225,-0.35974707026850633,1,False,False,False
2018-W28,drinks,3,237.15,898.48,1106.18,639.4,3110.84,0.0,-0.6,False,0.0,0,79.05,0.0,0.2639457750868133,0.42857142857142855,-0.3620866176726259,1,False,False,False
2018-W29,drinks,7,667.73,485.22,302.74,555.52,1090.7,0.0,0.6,False,0.0,0,95.39,0.0,1.3761386587527307,1.1666666666666667,-0.38755937843118227,1,False,False,False
2018-W30,drinks,3,388.8,503.57,309.59,628.92,1122.74,0.0,-0.37,False,0.0,0,129.6,0.0,0.772087296701551,0.48,-0.37740783228084873,1,False,False,False
2018-W31,drinks,10,1254.48,466.08,302.03,489.46,1070.15,0.0,2.61,True,0.0,0,104.54,0.0,2.691555097837281,1.8181818181818181,-0.4740489750373832,1,False,False,False
2018-W32,drinks,8,639.9,511.84,390.06,489.46,1291.96,0.0,0.33,False,0.0,0,79.99,0.0,1.2501953735542357,1.3617021276595744,-0.38148451897640817,1,False,False,False
2018-W33,drinks,6,1111.58,518.07,391.88,514.35,1301.83,0.0,1.51,False,0.0,0,123.51,0.0,2.145617387611712,1.1162790697674418,-0.42386213549323487,1,False,False,False
2018-W34,drinks,2,69.79,563.11,440.24,514.35,1443.59,0.0,-1.12,False,0.0,0,34.89,0.0,0.12393670863596812,0.3902439024390244,-0.3755087872946944,1,False,False,False
2018-W35,drinks,1,43.55,560.55,443.43,514.35,1447.41,0.0,-1.17,False,0.0,0,43.55,0.0,0.07769155293907769,0.1951219512195122,-0.39147785729780915,1,False,False,False
2017-W05,dvds_blu_ray,1,95.6,,,,,,0.0,False,,0,47.8,0.0,1.0,0.2,-0.3564501468627035,1,False,False,False
2017-W06,dvds_blu_ray,1,36.94,,,,,,0.0,False,,0,36.94,0.0,1.0,0.21052631578947367,-0.3592371625040498,1,False,False,False
2017-W10,dvds_blu_ray,2,1568.95,,,,,,0.0,False,,1,522.98,0.5,1.0,0.5,-0.6821344367565916,-1,True,False,False
2017-W12,dvds_blu_ray,1,32.68,,,,,,0.0,False,,0,32.68,0.0,1.0,0.25806451612903225,-0.3625661090625115,1,False,False,False
2017-W13,dvds_blu_ray,1,427.16,433.54,757.48,66.27,1948.51,0.0,-0.01,False,0.0,0,427.16,0.0,0.9852839415048208,0.36363636363636365,-0.5269533744567151,1,False,False,False
2017-W14,dvds_blu_ray,1,1435.58,432.27,656.01,95.6,1744.28,0.0,1.53,False,0.0,0,1435.58,0.0,3.3210262104703077,0.5333333333333333,-0.706004173523463,-1,True,False,False
2017-W16,dvds_blu_ray,1,115.31,599.48,715.58,261.38,2030.64,0.0,-0.68,False,0.0,0,115.31,0.0,0.192350036698472,0.8,-0.3939582114406117,1,False,False,False
2017-W19,dvds_blu_ray,1,37.53,530.32,678.38,115.31,1887.07,0.0,-0.73,False,0.0,0,37.53,0.0,0.07076859254789561,0.8888888888888888,-0.33550916770027267,1,False,False,False
2017-W20,dvds_blu_ray,2,65.54,468.72,651.77,105.46,1772.27,0.0,-0.62,False,0.0,0,32.77,0.0,0.13982761563406726,1.7777777777777777,-0.4080235171026427,1,False,False,False
2017-W21,dvds_blu_ray,1,47.53,464.96,654.31,90.43,1773.59,0.0,-0.64,False,0.0,0,47.53,0.0,0.10222384721266346,0.8,-0.3308397469262287,1,False,False,False
2017-W22,dvds_blu_ray,1,35.69,466.28,653.33,90.43,1772.95,0.0,-0.66,False,0.0,0,35.69,0.0,0.07654199193617568,0.8,-0.33753970062526023,1,False,False,False
2017-W23,dvds_blu_ray,1,29.5,274.63,487.5,56.54,1249.63,0.0,-0.5,False,0.0,0,29.5,0.0,0.10741725230309872,0.8888888888888888,-0.3390645839451742,1,False,False,False
2017-W24,dvds_blu_ray,1,89.02,274.23,487.73,56.54,1249.68,0.0,-0.38,False,0.0,0,89.02,0.0,0.32461802136892387,0.8888888888888888,-0.35060151301012854,1,False,False,False
2017-W26,dvds_blu_ray,1,45.53,231.96,487.23,56.54,1206.43,0.0,-0.38,False,0.0,0,45.53,0.0,0.19628384204173133,0.8888888888888888,-0.32322272464136487,1,False,False,False
2017-W27,dvds_blu_ray,1,719.65,58.21,29.99,46.53,118.19,0.0,22.05,True,0.0,0,719.65,0.0,12.362996048788867,0.8888888888888888,-0.7558937047252247,-1,True,False,False
2017-W28,dvds_blu_ray,2,76.81,133.75,237.51,46.53,608.78,0.0,-0.24,False,0.0,0,38.41,0.0,0.5742803738317758,1.7777777777777777,-0.3956655714869248,1,False,False,False
2017-W30,dvds_blu_ray,1,34.53,138.66,235.64,56.54,609.94,0.0,-0.44,False,0.0,0,34.53,0.0,0.24902639549978367,0.8,-0.32901264055194,1,False,False,False
2017-W31,dvds_blu_ray,1,42.53,134.78,237.26,46.53,609.31,0.0,-0.39,False,0.0,0,42.53,0.0,0.31555126873423356,0.8888888888888888,-0.32496686845277517,1,False,False,False
2017-W32,dvds_blu_ray,3,121.11,134.16,237.53,44.03,609.22,0.0,-0.05,False,0.0,0,40.37,0.0,0.9027280858676208,2.6666666666666665,-0.5351828706913383,1,False,False,False
2017-W33,dvds_blu_ray,1,32.5,144.83,234.37,61.17,613.58,0.0,-0.48,False,0.0,0,32.5,0.0,0.22440102188773042,0.7272727272727273,-0.33062514545070065,1,False,False,False
2017-W34,dvds_blu_ray,1,35.69,145.21,234.16,61.17,613.54,0.0,-0.47,False,0.0,0,35.69,0.0,0.24578197093864057,0.7272727272727273,-0.32901264055194,1,False,False,False
2017-W35,dvds_blu_ray,1,45.53,138.54,236.74,44.03,612.02,0.0,-0.39,False,0.0,0,22.77,0.0,0.32864154756748953,0.7272727272727273,-0.3406498343461738,1,False,False,False
2017-W38,dvds_blu_ray,1,45.53,138.54,236.74,44.03,612.02,0.0,-0.39,False,0.0,0,45.53,0.0,0.32864154756748953,0.7272727272727273,-0.3227085693486079,1,False,False,False
2017-W40,dvds_blu_ray,1,46.05,54.28,30.41,44.03,115.11,0.0,-0.27,False,0.0,0,46.05,0.0,0.8483787767133382,0.7272727272727273,-0.33751137230698525,1,False,False,False
2017-W41,dvds_blu_ray,2,190.0,50.43,29.07,44.03,108.58,0.0,4.8,True,0.0,2,63.33,1.0,3.767598651596272,1.6,-0.6590281297855239,1,False,False,False
2017-W43,dvds_blu_ray,2,78.58,69.87,56.22,45.53,182.3,0.0,0.15,False,0.0,0,39.29,0.0,1.1246600830113067,1.4545454545454546,-0.4036738000800024,1,False,False,False
2017-W44,dvds_blu_ray,1,54.05,74.37,55.15,45.79,184.67,0.0,-0.37,False,0.0,0,54.05,0.0,0.72677154766707,0.6666666666666666,-0.338616713335951,1,False,False,False
2017-W48,dvds_blu_ray,2,91.62,65.99,52.04,45.79,170.06,0.0,0.49,False,0.0,0,45.81,0.0,1.3883921806334294,1.6,-0.4151965524980021,1,False,False,False
2017-W50,dvds_blu_ray,1,135.49,73.38,50.78,50.05,174.95,0.0,1.22,False,0.0,0,135.49,0.0,1.846415917143636,0.7272727272727273,-0.45122038096274675,1,False,False,False
2018-W01,dvds_blu_ray,1,50.53,85.86,52.43,66.32,190.72,0.0,-0.67,False,0.0,0,50.53,0.0,0.5885161891451199,0.7272727272727273,-0.33549767287987914,1,False,False,False
2018-W05,dvds_blu_ray,1,46.05,86.48,51.91,66.32,190.3,0.0,-0.78,False,0.0,0,46.05,0.0,0.5324930619796484,0.7272727272727273,-0.32838237902656414,1,False,False,False
2018-W06,dvds_blu_ray,1,42.53,86.55,51.85,66.32,190.25,0.0,-0.85,False,0.0,0,42.53,0.0,0.4913922588099365,0.7272727272727273,-0.33370543741460207,1,False,False,False
2018-W11,dvds_blu_ray,1,41.96,86.11,52.26,66.32,190.62,0.0,-0.84,False,0.0,0,41.96,0.0,0.4872837068865405,0.7272727272727273,-0.33517718298257265,1,False,False,False
2018-W12,dvds_blu_ray,1,47.75,67.6,32.8,52.29,133.21,2.0,-0.61,False,0.0,0,47.75,0.0,0.7063609467455622,0.8,-0.3338282319024194,1,False,False,False
2018-W13,dvds_blu_ray,1,75.75,63.75,33.14,49.14,130.02,0.0,0.36,False,0.0,0,75.75,0.0,1.188235294117647,0.8888888888888888,-0.3719360957029884,1,False,False,False
2018-W14,dvds_blu_ray,1,303.0,66.46,33.12,49.14,132.7,0.22,7.14,True,0.0,0,151.5,0.0,4.559133313271141,0.8888888888888888,-0.6015642889625588,1,False,False,False
2018-W17,dvds_blu_ray,2,40.42,92.88,90.56,49.14,274.01,0.0,-0.58,False,0.0,0,20.21,0.0,0.43518518518518523,2.0,-0.41714511349324884,1,False,False,False
2018-W18,dvds_blu_ray,1,102.16,81.0,90.41,46.9,261.82,0.0,0.23,False,0.0,0,102.16,0.0,1.2612345679012344,0.8888888888888888,-0.37239548308535303,1,False,False,False
2018-W19,dvds_blu_ray,2,328.04,87.45,89.76,46.9,266.98,0.0,2.68,True,0.0,0,109.35,0.0,3.7511720983419097,1.7777777777777777,-0.5409121174049624,1,False,False,False
2018-W20,dvds_blu_ray,2,197.36,122.7,121.09,61.75,364.87,0.0,0.62,False,0.0,0,28.19,0.0,1.608475957620212,1.6,-0.450977343274929,1,False,False,False
2018-W21,dvds_blu_ray,1,43.04,142.06,118.79,88.96,379.64,0.0,-0.83,False,0.0,0,43.04,0.0,0.3029705758130367,0.7272727272727273,-0.33198088927976704,1,False,False,False
2018-W23,dvds_blu_ray,1,75.85,142.19,118.66,88.96,379.52,0.0,-0.56,False,0.0,0,75.85,0.0,0.5334411702651382,0.7272727272727273,-0.3467218864700333,1,False,False,False
2018-W24,dvds_blu_ray,3,599.15,145.7,115.85,89.0,377.41,0.0,3.91,True,0.0,0,149.79,0.0,4.1122168840082365,2.1818181818181817,-0.6302819665629643,1,False,False,False
2018-W26,dvds_blu_ray,1,16.29,211.13,192.88,149.76,596.89,0.0,-1.01,False,0.0,0,16.29,0.0,0.07715625444039217,0.6153846153846154,-0.40896492638385556,1,False,False,False
2018-W28,dvds_blu_ray,1,96.88,175.29,199.88,89.0,575.06,0.0,-0.39,False,0.0,0,96.88,0.0,0.5526841234525643,0.6153846153846154,-0.35697014707038566,1,False,False,False
2018-W34,dvds_blu_ray,1,16.29,182.35,195.39,99.52,573.12,0.0,-0.85,False,0.0,0,16.29,0.0,0.08933369893062791,0.6666666666666666,-0.38041846362654586,1,False,False,False
2016-W40,electronics,2,1347.57,,,,,,0.0,False,,0,673.78,0.0,1.0,1.3333333333333333,-0.5892521969983552,1,False,False,False
2017-W03,electronics,10,685.53,,,,,,0.0,False,,0,62.32,0.0,1.0,6.666666666666667,-0.36460037958229324,1,False,False,False
2017-W04,electronics,1,86.9,,,,,,0.0,False,,0,86.9,0.0,1.0,0.4,-0.4289779102107292,1,False,False,False
2017-W06,electronics,5,488.18,,,,,,0.0,False,,0,81.36,0.0,1.0,2.0,-0.385051809299664,1,False,False,False
2017-W07,electronics,3,937.18,652.04,526.34,586.86,1704.73,0.0,0.54,False,0.0,0,234.29,0.0,1.437304459849089,1.0,-0.44889176513173,1,False,False,False
2017-W08,electronics,3,386.48,709.07,473.33,685.53,1655.73,0.0,-0.68,False,0.0,0,96.62,0.0,0.5450519694811513,1.0,-0.408101219249723,1,False,False,False
2017-W09,electronics,7,952.28,655.31,443.37,586.86,1542.04,0.0,0.67,False,0.0,0,86.57,0.0,1.4531748332850103,2.1538461538461537,-0.40170043968418595,1,False,False,False
2017-W10,electronics,5,951.21,697.73,420.01,685.53,1537.76,0.0,0.6,False,0.0,0,158.53,0.0,1.3632923910395138,1.25,-0.4053547022484995,1,False,False,False
2017-W11,electronics,7,1958.27,729.42,399.05,811.36,1527.52,0.0,3.08,True,0.0,0,244.78,0.0,2.6846946889309318,1.5555555555555556,-0.5296531394877494,1,False,False,False
2017-W12,electronics,9,1021.49,805.75,560.11,811.36,1925.97,0.0,0.39,False,0.0,0,113.5,0.0,1.267750542972386,1.7560975609756098,-0.3785578998476067,1,False,False,False
2017-W13,electronics,7,1554.46,847.75,562.4,944.2,1972.54,0.0,1.26,False,0.0,0,172.72,0.0,1.8336301975818343,1.4,-0.44316512695162974,1,False,False,False
2017-W14,electronics,13,936.42,1031.19,516.22,951.74,2063.63,0.0,-0.18,False,0.0,0,72.03,0.0,0.9080964710674074,2.260869565217391,-0.358233920280131,1,False,False,False
2017-W15,electronics,6,265.22,1087.22,471.22,951.74,2029.67,144.78,-1.74,False,0.0,0,44.2,0.0,0.24394326815180004,0.8888888888888888,-0.4787142677955823,1,False,False,False
2017-W16,electronics,13,1072.61,1003.23,554.35,951.74,2111.92,0.0,0.13,False,0.0,0,76.61,0.0,1.0691566241041435,1.8245614035087718,-0.363715505802521,1,False,False,False
2017-W17,electronics,15,4924.13,1088.99,495.22,986.88,2079.43,98.56,7.74,True,0.0,0,307.76,0.0,4.5217403281940145,1.791044776119403,-0.6602652573709986,-1,True,False,False
2017-W18,electronics,11,1292.65,1585.48,1435.98,1047.05,4457.44,0.0,-0.2,False,0.0,0,117.51,0.0,0.815305144183465,1.1733333333333333,-0.36142620900666844,1,False,False,False
2017-W19,electronics,18,3094.06,1628.16,1419.42,1182.63,4466.99,0.0,1.03,False,0.0,0,162.85,0.0,1.900341489779874,1.7777777777777777,-0.4217374716346292,1,False,False,False
2017-W20,electronics,15,1885.61,1770.13,1511.0,1182.63,4792.13,0.0,0.08,False,0.0,0,99.24,0.0,1.065238146350833,1.3043478260869565,-0.35768232468476824,1,False,False,False
2017-W21,electronics,10,1403.72,1878.15,1480.41,1423.56,4838.97,0.0,-0.32,False,0.0,0,140.37,0.0,0.747395042994436,0.8163265306122449,-0.37680233512505623,1,False,False,False
2017-W22,electronics,15,1756.6,1859.3,1486.07,1348.18,4831.44,0.0,-0.07,False,0.0,0,92.45,0.0,0.9447641585542946,1.188118811881188,-0.35081204588120707,1,False,False,False
2017-W23,electronics,8,399.39,1961.82,1440.91,1580.16,4843.65,0.0,-1.08,False,0.0,0,49.92,0.0,0.2035813683212527,0.6213592233009708,-0.39856118197745977,1,False,False,False
2017-W24,electronics,12,729.23,1978.6,1418.96,1580.16,4816.51,0.0,-0.88,False,0.0,1,60.77,0.08333333333333333,0.3685585767714546,0.9142857142857143,-0.5962763309831212,-1,True,False,False
2017-W25,electronics,6,610.51,1935.67,1455.01,1580.16,4845.7,0.0,-0.91,False,0.0,0,87.22,0.0,0.31539983571579866,0.46153846153846156,-0.3965659807670972,1,False,False,False
2017-W26,electronics,10,729.94,1396.47,871.67,1348.18,3139.82,0.0,-0.76,False,0.0,0,72.99,0.0,0.5227036742643952,0.8421052631578947,-0.37192663883784205,1,False,False,False
2017-W27,electronics,21,2325.36,1326.13,903.38,1066.83,3132.88,0.0,1.11,False,0.0,0,105.7,0.0,1.7534932472683673,1.7872340425531914,-0.4123456196782259,1,False,False,False
2017-W28,electronics,27,3905.07,1230.04,708.28,1066.83,2646.61,0.0,3.78,True,0.0,0,122.03,0.0,3.174750414620663,2.2268041237113403,-0.5064221797433105,1,False,False,False
2017-W29,electronics,19,3562.99,1482.48,1178.85,1066.83,3840.18,0.0,1.76,False,0.0,0,127.25,0.0,2.403398359505693,1.3944954128440368,-0.45696354248234766,1,False,False,False
2017-W30,electronics,12,1792.19,1752.39,1387.05,1243.27,4526.49,0.0,0.03,False,0.0,0,119.48,0.0,1.0227118392595256,0.8135593220338984,-0.35925977605941944,1,False,False,False
2017-W31,electronics,15,1136.21,1756.84,1387.12,1261.06,4531.08,0.0,-0.45,False,0.0,0,71.01,0.0,0.6467350470162337,1.0434782608695652,-0.36247732759538615,1,False,False,False
