order_id,list_price,actual_paid,discount_pct,leakage_type,detected
3c75044db750a89606612ed286713eb8,348.14,174.07,50.0,L1_discount_abuse,True
3c7aa341aa20519a2530c8ea5763f265,81.52,40.76,50.0,L1_discount_abuse,True
3c8c8b2ae428da4a2bd9c4547354630c,82.32,41.16,50.0,L1_discount_abuse,True
3ca618a967a369a20ac5f2c4e00e151a,197.02,98.51,50.0,L1_discount_abuse,True
3cd02e6bd648bb14fb1f20e140ee4e15,408.98,204.49,50.0,L1_discount_abuse,True
3cd82d2cfb48466fdfcb8594444e211d,117.66,58.83,50.0,L1_discount_abuse,True
3ce23ec58b30f84a32003c7bf535d14f,88.18,44.09,50.0,L1_discount_abuse,True
3d0c0f6ab268b67176fd58927a08b69b,445.92,222.96,50.0,L1_discount_abuse,True
3d24c492f9555a79d4d6fd3a22fbee1f,468.3,66.9,85.71,L1_discount_abuse,True
3d7d60b10ba4b43cf6f6d5df2e933f67,83.58,27.86,66.67,L1_discount_abuse,True
3d7fb1dd6ff6f0eedb9976eda81e4a95,124.82,62.41,50.0,L1_discount_abuse,True
3da024a05d8a0394947d8a4dbfacb15b,401.08,200.54,50.0,L1_discount_abuse,True
3dc05c1c3ad454112c2ba597457029ed,428.82,214.41,50.0,L1_discount_abuse,True
3dc3b1441a6356bd23b21ac507bd38d6,132.78,66.39,50.0,L1_discount_abuse,True
3dc8ca7de518eae32ebe7dc2dad8ae77,78.82,39.41,50.0,L1_discount_abuse,True
3dfb708634f7341447767f4ee59fce95,52.18,21.26,59.26,L1_discount_abuse,True
3e02b2b05d2244a9fb8f748eaf4ab3ed,112.26,56.13,50.0,L1_discount_abuse,True
3e1298fc81396a1e3ad660c0cd0fab65,408.7,204.35,50.0,L1_discount_abuse,True
3e9638823ecdbfaab776fd985c88ec3d,2143.59,714.53,66.67,L1_discount_abuse,True
3ea85b54f4c54ccc998b38bebf6c2c15,1042.74,521.37,50.0,L1_discount_abuse,True
3ecb32442c4d437bedbe97a717ae5c0c,737.14,368.57,50.0,L1_discount_abuse,True
3efdbf51c992266c11eb3938e67e77da,171.94,85.97,50.0,L1_discount_abuse,True
3f113daaf8b405bcc4349a2812061fa4,56.82,28.41,50.0,L1_discount_abuse,True
3f35998ab9e335d4bbce362585565265,290.7,145.35,50.0,L1_discount_abuse,True
3f4f6a378519479cb0afe338427c6713,86.44,43.22,50.0,L1_discount_abuse,True
3f515b21edaaa117bbab2833ce2cae32,277.32,69.33,75.0,L1_discount_abuse,True
3fd1a0108718230e45ed596af3c04ab7,2094.32,1047.16,50.0,L1_discount_abuse,True
3fd2bc52f78d2ba4e12276c4ad7578b9,431.67,143.89,66.67,L1_discount_abuse,True
3fd855fbfc51b1fc63f68bd33ed6d9b8,136.04,68.02,50.0,L1_discount_abuse,True
3ff0a629f4dd40fa3b97b60531307582,168.24,84.12,50.0,L1_discount_abuse,True
4017df0a0c73564d88bd596e06e42c2d,72.7,36.35,50.0,L1_discount_abuse,True
401ecf90579c9023a8f503e3a58cfa77,162.3,54.1,66.67,L1_discount_abuse,True
40397c42ea8f390af9afe9cc02cb2fdd,270.32,135.16,50.0,L1_discount_abuse,True
405be8487a7fde1db0bc31ad6b08050a,77.52,25.84,66.67,L1_discount_abuse,True
4064b7bda3dcdab5dc717705f524d3bd,94.44,47.22,50.0,L1_discount_abuse,True
40654581b4282e70a554c9eb51fc8a91,105.86,52.93,50.0,L1_discount_abuse,True
4069c489933782af79afcd3a0e4d693c,1618.65,147.15,90.91,L1_discount_abuse,True
406c8182de18b2d9a20676f34b35ca6b,203.48,101.74,50.0,L1_discount_abuse,True
406d7ae7632b47850ebdaaf719a4c715,162.68,81.34,50.0,L1_discount_abuse,True
407cc9b2c7575dbff71cb23b6cc26814,233.6,116.8,50.0,L1_discount_abuse,True
407cd3e518bb8939aa08c5727593a5e5,58.58,29.29,50.0,L1_discount_abuse,True
4086b35550b0ef9c5c94ef7b116fa47e,191.56,95.78,50.0,L1_discount_abuse,True
4097cef4d604217aad3f625bf6105066,115.26,57.63,50.0,L1_discount_abuse,True
40aa89b7cd7a1c649a752f6539c4a57b,116.44,58.22,50.0,L1_discount_abuse,True
40b9d0a196fc994938fec40d258133be,107.41,59.33,44.77,L1_discount_abuse,True
40e6624f975fba72e2ca10754a14e078,552.06,276.03,50.0,L1_discount_abuse,True
40ea731f6fa10cf721b503b64f3b178e,81.5,40.75,50.0,L1_discount_abuse,True
40edd29fcc7f120710d42d0400bc8e29,658.18,329.09,50.0,L1_discount_abuse,True
40f3b86bf26d578cbe4fc74c6c3a18f3,168.28,84.14,50.0,L1_discount_abuse,True
40fd2a55eacc12019cc034c4cc15674c,96.44,48.22,50.0,L1_discount_abuse,True
40fd7796808d1a802284c3f91ed4feb0,85.0,42.5,50.0,L1_discount_abuse,True
411b8901b201804f134429744b17b686,515.98,257.99,50.0,L1_discount_abuse,True
4122be7db111cfff4ce3ca4b4da19907,166.46,83.23,50.0,L1_discount_abuse,True
4134d857ea0e2009e02f6f90888fa583,92.02,46.01,50.0,L1_discount_abuse,True
4144366812f72111c1f9d2c065e3e374,691.16,345.58,50.0,L1_discount_abuse,True
414643c3ed26cd6d93ac777a102a3ac0,39.76,19.88,50.0,L1_discount_abuse,True
4189bed5bcc86231422a2c652cbd66c8,82.98,48.54,41.51,L1_discount_abuse,True
41a1702de429a9f03364932da1ff1986,268.89,89.63,66.67,L1_discount_abuse,True
41b0c346ca595e5a94067d231e4106af,83.92,41.96,50.0,L1_discount_abuse,True
41be6772462ac0053519d7f2e957211e,184.6,92.3,50.0,L1_discount_abuse,True
41c4b2ff8d7a24e95064ba2b122ec86a,341.56,170.78,50.0,L1_discount_abuse,True
41d85a7a138b7205e32211537623eed3,307.64,153.82,50.0,L1_discount_abuse,True
41d988f5ce84da983c265612abf2400a,113.58,56.79,50.0,L1_discount_abuse,True
41eb344f9cf7ac9c3e8decf5214f188d,66.2,33.1,50.0,L1_discount_abuse,True
41f1c1e22e7befb68bd39a783477ffb2,105.36,52.68,50.0,L1_discount_abuse,True
420011ce3780f71ff75fc9d705144a9b,640.08,320.04,50.0,L1_discount_abuse,True
42113ccffae542a6aee6b921c765d59e,414.45,138.15,66.67,L1_discount_abuse,True
4212c4acae39b267aabc4696d873cbcf,108.3,36.1,66.67,L1_discount_abuse,True
421458b47a5a081467392d21eb42aeb4,343.7,171.85,50.0,L1_discount_abuse,True
421b4ffa3b5162cfda443317c902f866,642.34,321.17,50.0,L1_discount_abuse,True
4243bef9583d689a9c8fe6f055cef332,1373.76,171.72,87.5,L1_discount_abuse,True
424fc0f988d894a7f554fecf40c910d4,43.7,21.85,50.0,L1_discount_abuse,True
4259b9850303df4a05fb8b708405b75e,126.54,63.27,50.0,L1_discount_abuse,True
4263982d4e708f50640e858a5cce3baa,107.16,53.58,50.0,L1_discount_abuse,True
4274c629dbb28e0ca783cf3a7673acb4,222.04,111.02,50.0,L1_discount_abuse,True
429ac14af69a71d769fea6b8aa217fbe,169.28,84.64,50.0,L1_discount_abuse,True
42ccc07cc09ff8b0c392b43f125ae1d7,914.9,130.7,85.71,L1_discount_abuse,True
42e9af98d600b96e51f57f1cd3d1529d,368.98,184.49,50.0,L1_discount_abuse,True
434227ef75dde10f4049fe6b219d13c0,545.37,181.79,66.67,L1_discount_abuse,True
4347279deb067c6731c1c97237921d18,492.72,246.36,50.0,L1_discount_abuse,True
43488f856ed3fa3e7d3f8228755d383b,111.24,55.62,50.0,L1_discount_abuse,True
436a9aef30267664e39faf27982b0921,479.52,239.76,50.0,L1_discount_abuse,True
437eab927fbbc0dcfef153692c06c2cb,249.88,124.94,50.0,L1_discount_abuse,True
4380a7440c4b9d8e47eed3703ea3a6d3,194.1,97.05,50.0,L1_discount_abuse,True
43d8ceec1139cb3e75a6ab9d25e2e6f6,598.94,299.47,50.0,L1_discount_abuse,True
44001fa5bde42ef2bb752eab4c9dde60,138.62,69.31,50.0,L1_discount_abuse,True
442693e8e705ad1f9c91f762f0d297bc,2501.62,1250.81,50.0,L1_discount_abuse,True
443038d9ed6b74bc4f7bfa679ce81bf1,592.82,296.41,50.0,L1_discount_abuse,True
445cd7658594f062d61dc8a61d87e602,308.68,154.34,50.0,L1_discount_abuse,True
4471fc5ecfbb3b7fec1044fc6e6f6851,122.98,61.49,50.0,L1_discount_abuse,True
44a7a7517b62c54dff21797684d6425d,128.28,64.14,50.0,L1_discount_abuse,True
44aa72f4eebc8c0ff7a3636f6369201b,213.42,71.14,66.67,L1_discount_abuse,True
44d2850802286aba47ac68220a075bb3,79.05,37.29,52.83,L1_discount_abuse,True
45030898b4361255cbd03efa424707bc,83.5,41.75,50.0,L1_discount_abuse,True
450acd2e753be51b02a7db4e9f742b52,100.3,50.15,50.0,L1_discount_abuse,True
4523eafb93144f31a954666165a59423,252.88,126.44,50.0,L1_discount_abuse,True
4527fe780d1facd3191d875fd794b233,224.01,74.67,66.67,L1_discount_abuse,True
452f45581d396d07e3a7e9f4b4daf866,35.84,20.7,42.26,L1_discount_abuse,True
455899b7472d7821875298e00590ba15,90.76,45.38,50.0,L1_discount_abuse,True
455c3e2713829a42bd8d371c9c784d17,84.88,42.44,50.0,L1_discount_abuse,True
455fee41e70f71e657081231b2b57252,308.96,154.48,50.0,L1_discount_abuse,True
458ce9ed0016410eb81b196544fd987f,632.52,158.13,75.0,L1_discount_abuse,True
458f5a6d4163d5b6de33cda5ec82ef10,493.96,246.98,50.0,L1_discount_abuse,True
45e54aacb62da6bd3c079f5148d52d27,60.44,30.22,50.0,L1_discount_abuse,True
45ed6e85398a87c253db47c2d9f48216,142.28,71.14,50.0,L1_discount_abuse,True
45fb3f449f9ca45f89ba2d2b062e495b,253.06,126.53,50.0,L1_discount_abuse,True
461873d21418f4a79f9c7d6d8a866a0a,652.2,326.1,50.0,L1_discount_abuse,True
462240cb1ec4e5db517e73fff57ebfc0,155.67,51.89,66.67,L1_discount_abuse,True
462d95e4a92c40052f2cbbb3cfc9dba0,215.8,107.9,50.0,L1_discount_abuse,True
4648e84e6a37cd3e5a3d0597fdd8ec9b,175.6,87.8,50.0,L1_discount_abuse,True
464cd296e96f72dc09a9601842cc0893,248.84,124.42,50.0,L1_discount_abuse,True
46502a9584712989d3872f32e0e2176c,70.18,35.09,50.0,L1_discount_abuse,True
465c2e1bee4561cb39e0db8c5993aafc,10553.28,1758.88,83.33,L1_discount_abuse,True
466956eafdf33e09b80a44e188ceb5b9,415.02,69.17,83.33,L1_discount_abuse,True
4689b1816de42507a7d63a4617383c59,7413.7,529.55,92.86,L1_discount_abuse,True
469abd917ae82adddc931bca94bfdf84,175.62,87.81,50.0,L1_discount_abuse,True
46b3e34b2fe9e7cb16d75fca93aaa180,346.56,86.64,75.0,L1_discount_abuse,True
46c3d7a39e516332b81a4841a2fae891,117.57,56.84,51.65,L1_discount_abuse,True
46f0668d5961419489c708d57e9e99bb,328.86,164.43,50.0,L1_discount_abuse,True
46f07e8bd34a0428dc6dc2f334903c85,229.54,114.77,50.0,L1_discount_abuse,True
471203d247e323c6eeb7ddbea92e69f4,185.52,92.76,50.0,L1_discount_abuse,True
4722880b47a0cc081c878a5a1ba8fc21,52.26,26.13,50.0,L1_discount_abuse,True
4722c098a33ec33f73433dd2c8539858,97.96,48.98,50.0,L1_discount_abuse,True
472ce7491b9e1d5409e48c3717a8072e,471.36,157.12,66.67,L1_discount_abuse,True
4792d1ecf41afb08745855d6ae845d90,370.14,185.07,50.0,L1_discount_abuse,True
47aa694d87f6ae4995bd02d6e8d9132d,132.76,33.19,75.0,L1_discount_abuse,True
47bd07d647eeb63f437e58a1ee3b3733,705.62,352.81,50.0,L1_discount_abuse,True
47cb4463bc05e404b98e743111a61378,299.3,149.65,50.0,L1_discount_abuse,True
47cb859a7f526319e3da0015c15c3b1f,925.26,462.63,50.0,L1_discount_abuse,True
47d11383b93b217d96defbb2ef1a209b,23.12,11.56,50.0,L1_discount_abuse,True
47d99e35914d6194a685f9903e8ae293,167.86,83.93,50.0,L1_discount_abuse,True
47e1801bc1f8eddb9969bf5fd8563712,675.66,337.83,50.0,L1_discount_abuse,True
4802922b16a37af8db6fb3df54b07860,142.28,71.14,50.0,L1_discount_abuse,True
480b3512a26cbc632bd11abaf0fcb43e,205.44,102.72,50.0,L1_discount_abuse,True
4821d5af4c2ac98b0f70e47c5d845520,290.14,145.07,50.0,L1_discount_abuse,True
482c3ed0fe2eb68b316507e78faa6783,371.12,185.56,50.0,L1_discount_abuse,True
485ebaf1444009348caf87a4fcb8f0f4,218.49,72.83,66.67,L1_discount_abuse,True
48614d2cd50444dc19b6585e6398bf33,97.42,48.71,50.0,L1_discount_abuse,True
486bce96008cea9cb14d0593189961da,280.66,140.33,50.0,L1_discount_abuse,True
486fed80178943ecdec90413036af979,75.78,37.89,50.0,L1_discount_abuse,True
487c1451b8fd7347d0e80e5aca887e91,67.02,33.51,50.0,L1_discount_abuse,True
4884bd0f5624b0b791920965686cf6ff,82.26,41.13,50.0,L1_discount_abuse,True
48ad3f692af89318f508cd0b50f68b41,255.96,127.98,50.0,L1_discount_abuse,True
48bc7c3a0885049a0bf2d42d42421de2,99.82,49.91,50.0,L1_discount_abuse,True
48c43415ea1c4af9afa92542183b6e55,67.04,33.52,50.0,L1_discount_abuse,True
48d4561752bbf4833c3cabba8d5a7c93,285.27,95.09,66.67,L1_discount_abuse,True
48d527b3a64c953fb16c2f9c9fad2a0a,60.36,30.18,50.0,L1_discount_abuse,True
48dcae389be2ddd6ad3ba930055ebe4f,116.24,58.12,50.0,L1_discount_abuse,True
491830ceac81983791103aca18acb421,115.78,57.89,50.0,L1_discount_abuse,True
491a1961ff53513a57fa193570a11311,180.56,90.28,50.0,L1_discount_abuse,True
49486dab194ecf651037f3afb35380e5,447.62,223.81,50.0,L1_discount_abuse,True
494984e8205ee711abf407b39548f85c,153.58,76.79,50.0,L1_discount_abuse,True
498964d3c3eddfc0d670e6be2ea2d5b2,156.02,78.01,50.0,L1_discount_abuse,True
498c950b1765883c2a104b8dd227ea90,660.72,330.36,50.0,L1_discount_abuse,True
499062ee7ee19172573b081758302721,444.8,111.2,75.0,L1_discount_abuse,True
499689fc885e9c2bb31f4a13fc67f499,116.88,29.22,75.0,L1_discount_abuse,True
499798fd04e5748ac54b4456d1b7995c,979.79,139.97,85.71,L1_discount_abuse,True
49aa82d12066e455617693a42d2b8bb2,120.0,30.0,75.0,L1_discount_abuse,True
49ccb99fe3aaec6e4926dfd025cd9d0f,249.94,124.97,50.0,L1_discount_abuse,True
49fe48be474d1436868ce63799d879ad,70.34,35.17,50.0,L1_discount_abuse,True
4a0b498204bb56ab863db1f1acd84288,316.26,158.13,50.0,L1_discount_abuse,True
4a686b47e7eecbd136617bf8ae7c9af4,169.89,56.63,66.67,L1_discount_abuse,True
4a69d6c8790e0f6d2ffdf98e6522fef7,116.4,58.2,50.0,L1_discount_abuse,True
4a778bf83b14e5f0f74e35bf9dea4a7c,75.54,37.77,50.0,L1_discount_abuse,True
4a84e6f77b93de41193b2b792ff366ca,131.64,65.82,50.0,L1_discount_abuse,True
4a95fefb52a7a5a0d882ba840d33954d,89.02,44.51,50.0,L1_discount_abuse,True
4aaae2aa1aaf68062749b93fbe24d6cc,243.02,121.51,50.0,L1_discount_abuse,True
4b06a335eb20f25b8c5ba42e29355b6a,203.44,101.72,50.0,L1_discount_abuse,True
4b09fc170c84e10e4caeff4d880db358,102.2,51.1,50.0,L1_discount_abuse,True
4b0a33a52d3bdc952ebd0a2c5df9775b,363.96,181.98,50.0,L1_discount_abuse,True
4b21c757f8c1a51d41c1653e15d8f289,549.7,274.85,50.0,L1_discount_abuse,True
4b3b2a4d7cfb8d3ffdc5d92337550ae9,390.48,97.62,75.0,L1_discount_abuse,True
4b707ea4e7c08fa1180bf92bede67da0,194.3,97.15,50.0,L1_discount_abuse,True
4b7a7eb6b477c63b872d57f9f2782269,182.42,91.21,50.0,L1_discount_abuse,True
4b8551fdf4362d88d520a66e6132b2ba,77.2,35.38,54.18,L1_discount_abuse,True
4b8e7be134dcdd11881a5e7de6c88627,509.04,254.52,50.0,L1_discount_abuse,True
4b8f5652792df716a6e936ae0c78a935,138.98,69.49,50.0,L1_discount_abuse,True
4baa890f39672eca09e8d4cf0ffdd4d5,119.46,59.73,50.0,L1_discount_abuse,True
4baefe0b13c215e6417751ad5121469d,2051.52,1025.76,50.0,L1_discount_abuse,True
4bafa54db6b060da198f23f810835969,256.83,85.61,66.67,L1_discount_abuse,True
4bc05b9413beec5d8360baac48258100,514.88,257.44,50.0,L1_discount_abuse,True
4be80534fe74f207dfb35e7b895a91c5,465.9,232.95,50.0,L1_discount_abuse,True
4bfcba9e084f46c8e3cb49b0fa6e6159,11111.4,740.76,93.33,L1_discount_abuse,True
4bfccd93522d928f8732e455310da85b,85.42,42.71,50.0,L1_discount_abuse,True
4c08f008753759d67d8ef45942f1a891,848.35,509.01,40.0,L1_discount_abuse,True
4c30ca1b003a7fb3999df965167d492d,345.84,172.92,50.0,L1_discount_abuse,True
4c33f92b62a822db77b38b88bc7ad237,155.32,77.66,50.0,L1_discount_abuse,True
4c4494279cd0e4c6ebe47ff5191d8fb6,591.4,295.7,50.0,L1_discount_abuse,True
4c48c455b847c7a5d291a519e1e42d28,118.28,59.14,50.0,L1_discount_abuse,True
4c4ac3e2dfb16b17d057cf101265b24c,215.56,107.78,50.0,L1_discount_abuse,True
4c7ef39af59d31fa247f85d10ed414f6,231.88,122.99,46.96,L1_discount_abuse,True
4c8eac76de32572cebc64aca0f263e2a,379.56,126.52,66.67,L1_discount_abuse,True
4ca7c5fc206f2f243a5cdfd1e32a614c,69.18,34.59,50.0,L1_discount_abuse,True
4cbe8de031dbae0b80286a23fdc1cf91,98.68,49.34,50.0,L1_discount_abuse,True
4cc275a83d9eace28626f30559570ba0,197.58,98.79,50.0,L1_discount_abuse,True
4cc2d69355f58ec964dfd4c0621b5a14,216.36,108.18,50.0,L1_discount_abuse,True
4cd3892b846909cad34c7070fee79f78,353.56,176.78,50.0,L1_discount_abuse,True
4cdbab26daf6a0dd8c5c0eb2acdd0e96,132.2,66.1,50.0,L1_discount_abuse,True
4ce809baf1b96894592348ee63179754,375.68,93.92,75.0,L1_discount_abuse,True
4d20a88009a1ccbe54db2c4c7e184228,931.38,310.46,66.67,L1_discount_abuse,True
4d2e2634819452adb3313ccb5abd344f,342.4,85.6,75.0,L1_discount_abuse,True
4d315c56f2d8d8d27bf1a1365d41c923,295.62,147.81,50.0,L1_discount_abuse,True
4d5f4d9f45924156c57a69d5ef886822,342.18,141.32,58.7,L1_discount_abuse,True
4d60e5659a5be3b15be731b5882ecc3e,167.64,83.82,50.0,L1_discount_abuse,True
4d6654ead4a57a151e3df6fb20052675,148.32,74.16,50.0,L1_discount_abuse,True
4d6aaa0dbe2223eac880e1aad0137929,295.04,147.52,50.0,L1_discount_abuse,True
4d81658706fc67d54b7160d156555cc1,128.12,64.06,50.0,L1_discount_abuse,True
4d91816c61cb9557eb207bcbf0929f44,192.7,96.35,50.0,L1_discount_abuse,True
4d9190887b47ff1b89c657c788c038f6,269.35,53.87,80.0,L1_discount_abuse,True
4d920656159629630f3cca4092065c72,124.88,62.44,50.0,L1_discount_abuse,True
4dd3c282d6328a8fb01d1051b830caf5,163.78,81.89,50.0,L1_discount_abuse,True
4df0b86780c89ad52e85659f63466a85,55.56,27.78,50.0,L1_discount_abuse,True
4df36fe83cf894ed979421fecd300bdf,215.19,71.73,66.67,L1_discount_abuse,True
4df92d82d79c3b52c7138679fa9b07fc,418.4,209.2,50.0,L1_discount_abuse,True
4e05179f3e0dc912276faf9da529cf6b,93.38,46.69,50.0,L1_discount_abuse,True
4e376d36ceeae3f2cbf66cb0ca84c799,847.18,423.59,50.0,L1_discount_abuse,True
4e5a9a16a51f946e82d4922064b9bd96,338.92,169.46,50.0,L1_discount_abuse,True
4e81a6ed1cdc31e84c13a74ec121798c,71.54,35.77,50.0,L1_discount_abuse,True
4ea3c6eaf3dc15ad857675322bfb6bd0,314.68,157.34,50.0,L1_discount_abuse,True
4ed418ef4e45eb8f9b22aee4366e9541,196.29,65.43,66.67,L1_discount_abuse,True
4eff3ad36f5e69d4d33d9798ecf22bf6,331.62,165.81,50.0,L1_discount_abuse,True
4f08e1d966e9e49ca0677134ce4c2c57,389.46,194.73,50.0,L1_discount_abuse,True
4f0b86c3487e56b6e9594e9dfdb5d70c,852.52,213.13,75.0,L1_discount_abuse,True
4f3428d2bdfb5f3910f874c72120c9f1,413.52,206.76,50.0,L1_discount_abuse,True
4f405b650a39270ace3d575d308884d4,87.8,36.47,58.46,L1_discount_abuse,True
4f44b2c6ae837b5f817a2d621973fc34,100.1,50.05,50.0,L1_discount_abuse,True
4f53648717b48854fb9db283e2cf5d27,370.5,61.75,83.33,L1_discount_abuse,True
4f53691b758958dca780dbbe19dad2ab,113.8,56.9,50.0,L1_discount_abuse,True
4f5c54be4162fc29637f7fc1237ba307,241.74,120.87,50.0,L1_discount_abuse,True
4f80c4f6e510fb8a22b31c912541de1a,212.12,106.06,50.0,L1_discount_abuse,True
4f8f1c7b53665748fb1e21364214cfd0,136.12,68.06,50.0,L1_discount_abuse,True
4f916177e07bacaaaf3d51df3cc133a6,222.04,111.02,50.0,L1_discount_abuse,True
4f9a5e34b38f10ef71c5753cc953be3a,120.3,40.1,66.67,L1_discount_abuse,True
4faae91a65b5f993113cb0c78ca14a61,1464.58,732.29,50.0,L1_discount_abuse,True
4fb76fa13b108a0d0478483421b0992c,1394.51,107.27,92.31,L1_discount_abuse,True
4fc320374afd63a53d0b5607ef49113c,835.08,417.54,50.0,L1_discount_abuse,True
4fd754f42b2d84fcafd63991c1680329,364.72,182.36,50.0,L1_discount_abuse,True
4fe87ba02ffa026600dce759f9fcd02e,101.5,50.75,50.0,L1_discount_abuse,True
4ff1875e3f8c120cfe6cef2ec1aca104,582.33,194.11,66.67,L1_discount_abuse,True
4ff30df8edae6cbf204b92a93c0b5e0e,44.46,22.23,50.0,L1_discount_abuse,True
4ffa6925f9e9d85f1da329843f349238,188.94,43.79,76.82,L1_discount_abuse,True
50089a9784f34a308dc31a939b4b6b1b,267.38,133.69,50.0,L1_discount_abuse,True
503ef248be94702d1a7c1d401223f843,93.38,46.69,50.0,L1_discount_abuse,True
50430e1769dcc2c6d4a7db028ed50a81,71.4,35.7,50.0,L1_discount_abuse,True
504358b70394ff9d17adc66f55192d5c,59.1,29.55,50.0,L1_discount_abuse,True
50501e525eae308e75363c0606adb973,454.8,227.4,50.0,L1_discount_abuse,True
50517e1413e46c6df586274af938d47e,142.68,71.34,50.0,L1_discount_abuse,True
5051a95bc31ec72f803d5df48c2a695b,421.96,210.98,50.0,L1_discount_abuse,True
5054fc69c589881f8e505d6362c8c061,140.82,70.41,50.0,L1_discount_abuse,True
5065ad433fb01b8ee48433c8ce6c6be9,103.68,51.84,50.0,L1_discount_abuse,True
50ab05e97b974138bdb98e5248bb4ec2,1556.92,778.46,50.0,L1_discount_abuse,True
50cbc0ce14ba62ab76c2c353dbf6bb7d,419.96,209.98,50.0,L1_discount_abuse,True
50cc103bda59bd29c59f33e00e19b4e7,641.8,320.9,50.0,L1_discount_abuse,True
50cf0f713c1a9c9c9bdfbbf31b00eb48,418.4,209.2,50.0,L1_discount_abuse,True
5112c764fa2925ae974ee7c77478a4cb,69.36,34.68,50.0,L1_discount_abuse,True
512669f049d27cb8c95c83eb6e268bfa,285.92,142.96,50.0,L1_discount_abuse,True
513d0aea6e84d49ab30dda9ab70053b1,157.2,78.6,50.0,L1_discount_abuse,True
515aaa95a8dd7d681d27df00e71a311b,79.2,39.6,50.0,L1_discount_abuse,True
516b0fe870022210bab4e170fbf10ec1,75.68,37.84,50.0,L1_discount_abuse,True
51712e0d3d1de647e512d95dccbe5a93,207.1,103.55,50.0,L1_discount_abuse,True
51c6d2f460589fa7b65f2da51e860206,399.84,199.92,50.0,L1_discount_abuse,True
51eb3e42940efb2afe2e7546e8bf2f5d,230.22,76.74,66.67,L1_discount_abuse,True
51efa345a1180ca3879442a31b0a265a,1257.12,419.04,66.67,L1_discount_abuse,True
51f5cd4115244a4860823a80bea0307e,174.64,87.32,50.0,L1_discount_abuse,True
5204d67853f827d1ee32810bf8f2d6c2,322.48,161.24,50.0,L1_discount_abuse,True
523d5e9ab692bee9c8dfd7063351f696,85.42,42.71,50.0,L1_discount_abuse,True
52463ab7b28436f48c3ae2a48bc87ef5,115.0,57.5,50.0,L1_discount_abuse,True
524b32821380cdcaa2b6d3110eebcd7e,952.8,158.8,83.33,L1_discount_abuse,True
525c4dbcaecd35a5fac2e4053589df08,1723.72,861.86,50.0,L1_discount_abuse,True
5262eaeb971616ffef822379ed91896f,96.44,48.22,50.0,L1_discount_abuse,True
5270a6da2c326132afd3b3c0a186a795,235.7,117.85,50.0,L1_discount_abuse,True
527f95bc978265984802f8ef4ed9dd51,290.72,72.68,75.0,L1_discount_abuse,True
52a637177b682c31c18672fe90f99231,205.28,102.64,50.0,L1_discount_abuse,True
52ade67b3fbf4821fbb52e5c8e3a463e,195.39,65.13,66.67,L1_discount_abuse,True
52f1efb2a407df9b385cd3960975d107,53.2,26.6,50.0,L1_discount_abuse,True
52f4d206be495fdbcc211af8b9c1d8ba,316.22,158.11,50.0,L1_discount_abuse,True
53007e0777fa3fb5e536c05a83b50198,1143.46,571.73,50.0,L1_discount_abuse,True
5308fdab519f7478ef64894128fbbee4,297.48,148.74,50.0,L1_discount_abuse,True
53177d318c723e378c2a2aa1e9b2ea8e,219.76,54.94,75.0,L1_discount_abuse,True
534d77dfe962b8d3c624d2f069723b92,275.52,137.76,50.0,L1_discount_abuse,True
5352e5739f5e5d0fb4d12c4fd4ca8bf5,131.31,43.77,66.67,L1_discount_abuse,True
5355341d3b3fe35edbd80e7c7898551f,630.34,315.17,50.0,L1_discount_abuse,True
5373c26702420c0f842871e489365e20,79.68,39.84,50.0,L1_discount_abuse,True
538bcc2ab8514680c3d5b27479b02dae,64.77,26.44,59.18,L1_discount_abuse,True
538d5b9c472ee5e0f766651adc2e016d,113.0,56.5,50.0,L1_discount_abuse,True
53b122ab361cdd253c61d8f63bdc2a75,488.91,162.97,66.67,L1_discount_abuse,True
53be71ad136b4e964acc33d8902666cc,187.11,62.37,66.67,L1_discount_abuse,True
53f5a7f622d498ff3eeb334b8efa7ae7,426.93,60.99,85.71,L1_discount_abuse,True
54066aeaaf3ac32e7bb6e45aa3bf65e4,296.12,148.06,50.0,L1_discount_abuse,True
541e5ce0b4a07554b374cbbe076259b9,90.44,45.22,50.0,L1_discount_abuse,True
54219c88839d9b1991f5550734f20c9f,595.75,119.15,80.0,L1_discount_abuse,True
54220fcc516cabe9ec84b210c0765ef2,694.62,77.18,88.89,L1_discount_abuse,True
54359cee0d9645cef070695ce5539d7c,116.14,58.07,50.0,L1_discount_abuse,True
545b9d98685b98a2203d2ba6e56b8e3a,119.48,59.74,50.0,L1_discount_abuse,True
5476cb509e6871df824b3fac5acad36d,235.88,117.94,50.0,L1_discount_abuse,True
54a51314febd38a9bfb89a9f49006289,797.5,398.75,50.0,L1_discount_abuse,True
54ac92ea720b2574ecf18f372f41ea71,88.78,44.39,50.0,L1_discount_abuse,True
54ba74414bed49a8b13864b3e8666f57,216.42,72.14,66.67,L1_discount_abuse,True
54e52a2c76449b9a634705a5ae9684a9,2205.24,735.08,66.67,L1_discount_abuse,True
551cf988ddc636bfcd08d383c5c371fd,150.16,75.08,50.0,L1_discount_abuse,True
55205d82f3b72a235f58195bd491b1a9,139.62,69.81,50.0,L1_discount_abuse,True
555e1afa0cf180760b7ea9f6d8ebc329,274.82,137.41,50.0,L1_discount_abuse,True
